,Price,Width of the Display,Height of the Display,Hard Drive Capacity,SSD Capacity,Ram Size,Processor Speed,Screen Size (inch)
388,1701.0,1920.0,1080.0,256.0,4.0,8.0,4.0,15.6
389,477.8,1280.0,720.0,256.0,960.0,8.0,2.7,14.0
390,117.44,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
391,55.12,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
392,104.7,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
393,28.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
394,50.78,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
395,84.9,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
396,721.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
397,607.0,1920.0,1080.0,256.0,256.0,8.0,3.4,15.6
398,416.2,1280.0,720.0,256.0,480.0,8.0,2.3,13.3
399,737.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
400,90.06,1366.0,768.0,256.0,240.0,8.0,0.0,14.0
401,64.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
402,48.66,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
403,92.1,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
404,485.8,1280.0,720.0,256.0,2.0,8.0,3.1,14.0
405,462.0,1280.0,720.0,256.0,480.0,8.0,3.0,15.6
406,377.8,1280.0,720.0,256.0,120.0,8.0,0.0,14.0
407,112.25,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
408,92.6,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
409,379.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
410,92.1,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
411,310.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
412,72.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
413,128.1,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
414,45.28,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
415,124.25,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
416,108.75,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
417,106.6,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
418,90.75,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
419,234.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
420,2080.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
421,2146.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
422,82.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
423,74.3,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
424,198.4,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
425,431.5,1280.0,720.0,256.0,120.0,8.0,3.0,13.3
426,570.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
427,458.8,1280.0,720.0,256.0,960.0,8.0,0.0,14.0
428,123.06,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
429,89.9,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
430,114.9,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
431,275.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
432,377.8,1280.0,720.0,256.0,256.0,8.0,0.0,13.3
433,70.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
434,52.84,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
435,197.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
436,411.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
437,362.5,1280.0,720.0,256.0,240.0,8.0,2.6,14.0
438,180.0,1920.0,1080.0,256.0,256.0,8.0,2.4,14.0
439,58.62,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
440,310.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
441,119.06,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
442,126.25,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
443,21.7,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
444,100.4,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
445,142.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
446,567.5,1280.0,720.0,256.0,240.0,8.0,1.6,15.6
447,13.02,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
448,483.0,1280.0,720.0,256.0,120.0,8.0,0.0,15.6
449,431.8,1280.0,720.0,256.0,120.0,8.0,3.0,13.3
450,489.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
451,8.68,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
452,1144.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
453,8.68,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
454,460.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
455,338.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
456,15.19,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
457,93.44,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
458,16.28,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
459,454.8,1280.0,720.0,256.0,480.0,8.0,3.0,14.0
460,92.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
461,15.19,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
462,75.75,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
463,415.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
464,13.02,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
465,140.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
466,204.1,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
467,215.1,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
468,105.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
469,318.5,1280.0,720.0,256.0,256.0,8.0,3.0,13.3
470,176.6,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
471,10.85,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
472,326.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
473,195.4,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
474,91.9,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
475,59.25,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
476,74.56,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
477,94.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
478,82.44,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
479,130.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
480,311.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
481,310.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
482,2130.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
483,2096.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
484,86.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
485,192.0,1920.0,1080.0,8.0,256.0,8.0,1.2,15.6
486,390.0,1920.0,1080.0,256.0,512.0,8.0,2.8,15.6
487,54.0,1920.0,1080.0,16.0,16.0,4.0,1.6,11.6
488,370.0,1920.0,1080.0,1.0,1.0,32.0,1.9,14.0
489,150.0,1920.0,1080.0,256.0,256.0,16.0,1.6,14.0
490,444.5,1920.0,1080.0,512.0,512.0,12.0,4.4,15.6
491,270.0,1920.0,1080.0,256.0,256.0,16.0,2.4,15.6
492,349.5,1920.0,1200.0,128.0,128.0,8.0,1.8,14.0
493,270.0,1920.0,1080.0,256.0,128.0,4.0,0.0,14.0
494,136.0,1920.0,1080.0,80.0,240.0,4.0,0.0,14.0
495,99.94,1920.0,1080.0,256.0,240.0,8.0,1.7,14.0
496,530.0,1920.0,1080.0,256.0,256.0,16.0,2.4,12.3
497,655.0,1920.0,1080.0,512.0,512.0,8.0,2.2,17.0
498,198.0,1920.0,1080.0,256.0,256.0,16.0,1.6,14.0
499,88.0,1920.0,1080.0,128.0,128.0,4.0,1.6,12.0
500,120.0,1920.0,1080.0,256.0,256.0,8.0,1.6,15.6
501,60.0,1920.0,1080.0,256.0,240.0,8.0,2.3,14.0
502,163.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
503,699.0,2256.0,1504.0,256.0,256.0,16.0,0.0,15.0
504,444.2,1600.0,900.0,256.0,256.0,12.0,3.5,17.3
505,235.0,1920.0,1080.0,256.0,512.0,16.0,2.7,15.6
506,29.98,1366.0,768.0,300.0,240.0,4.0,2.5,15.0
507,685.0,1920.0,1080.0,256.0,1.0,16.0,2.6,12.0
508,118.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
509,300.0,1280.0,800.0,128.0,128.0,8.0,1.6,8.1
510,450.0,3840.0,2160.0,256.0,512.0,16.0,2.8,15.6
511,259.8,2256.0,1504.0,256.0,256.0,8.0,1.5,13.5
512,172.0,1920.0,1080.0,256.0,256.0,8.0,1.9,14.0
513,422.0,1920.0,1080.0,256.0,256.0,16.0,2.6,11.6
514,220.0,1920.0,1080.0,256.0,128.0,8.0,1.3,13.3
515,268.0,1920.0,1080.0,256.0,512.0,16.0,2.4,15.6
516,400.0,1920.0,1080.0,1.0,1.0,32.0,0.0,14.0
517,300.0,2560.0,1600.0,256.0,128.0,8.0,0.0,10.95
518,187.8,1600.0,900.0,256.0,256.0,16.0,2.9,14.1
519,100.0,1920.0,1080.0,256.0,240.0,8.0,0.0,14.0
520,289.5,1920.0,1080.0,256.0,256.0,8.0,3.0,14.0
521,178.0,2160.0,1440.0,8.0,256.0,8.0,0.0,12.0
522,208.8,1920.0,1080.0,256.0,16.0,8.0,0.0,7.0
523,130.0,1920.0,1080.0,256.0,256.0,8.0,2.4,12.3
524,400.0,1920.0,1080.0,512.0,512.0,16.0,1.7,15.6
525,226.8,1366.0,768.0,256.0,240.0,8.0,0.0,13.3
526,725.0,1920.0,1080.0,256.0,256.0,16.0,3.3,16.0
527,400.0,1920.0,1080.0,1.0,1.0,24.0,1.8,14.0
528,139.0,1920.0,1080.0,256.0,256.0,8.0,1.7,12.5
529,450.0,1920.0,1080.0,256.0,256.0,16.0,2.6,14.0
530,155.0,1920.0,1080.0,256.0,256.0,16.0,1.9,14.0
531,145.1,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
532,358.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
533,111.25,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
534,459.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
535,64.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
536,392.0,1280.0,720.0,256.0,480.0,8.0,2.6,14.0
537,81.4,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
538,603.5,1920.0,1080.0,256.0,960.0,8.0,3.0,15.6
539,283.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
540,545.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
541,43.5,1920.0,1080.0,256.0,240.0,8.0,0.0,14.0
542,104.94,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
543,637.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
544,476.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
545,591.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
546,366.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
547,166.9,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
548,88.7,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
549,852.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
550,465.5,1920.0,1080.0,256.0,960.0,8.0,0.0,10.8
551,485.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
552,626.0,1920.0,1080.0,256.0,120.0,8.0,3.0,14.0
553,690.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
554,465.2,1920.0,1080.0,256.0,480.0,8.0,2.3,12.5
555,1701.0,1920.0,1080.0,256.0,4.0,8.0,2.8,12.5
556,59.84,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
557,303.8,1280.0,720.0,256.0,120.0,8.0,2.6,14.0
558,317.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
559,92.56,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
560,5.43,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
561,105.6,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
562,129.1,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
563,41.97,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
564,91.44,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
565,92.06,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
566,54.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
567,70.1,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
568,93.44,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
569,93.9,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
570,279.0,2560.0,1440.0,1.0,1.0,16.0,2.6,14.0
571,127.75,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
572,58.47,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
573,350.2,1280.0,720.0,256.0,240.0,8.0,0.0,14.0
574,449.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
575,95.56,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
576,94.0,1600.0,900.0,256.0,240.0,8.0,0.0,17.3
577,1909.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
578,9.77,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
579,745.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
580,429.2,1280.0,720.0,256.0,480.0,8.0,2.7,14.0
581,149.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
582,113.75,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
583,1882.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
584,41.75,1920.0,1080.0,256.0,240.0,8.0,0.0,11.6
585,21.69,1920.0,1080.0,256.0,240.0,8.0,0.0,14.1
586,419.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
587,303.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
588,302.8,1280.0,720.0,256.0,240.0,8.0,0.0,14.0
589,366.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
590,414.8,1920.0,1080.0,256.0,120.0,8.0,2.3,12.5
591,471.8,1280.0,720.0,256.0,480.0,8.0,0.0,13.3
592,348.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
593,477.8,1280.0,720.0,256.0,960.0,8.0,2.7,14.0
594,300.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
595,58.72,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
596,105.75,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
597,65.25,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
598,57.88,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
599,9.77,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
600,94.4,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
601,75.94,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
602,82.25,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
603,356.2,1920.0,1080.0,256.0,480.0,8.0,1.99,10.8
604,319.5,1920.0,1080.0,256.0,240.0,8.0,3.1,14.0
605,97.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
606,75.94,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
607,10.85,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
608,115.94,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
609,31.44,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
610,351.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
611,434.2,1920.0,1080.0,256.0,960.0,8.0,2.8,14.0
612,434.5,1280.0,720.0,256.0,240.0,8.0,4.0,14.0
613,44.97,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
614,76.9,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
615,110.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
616,2724.0,1920.0,1080.0,256.0,4.0,8.0,1.8,14.0
617,59.22,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
618,488.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
619,127.56,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
620,323.2,1280.0,720.0,256.0,120.0,8.0,2.3,13.3
621,125.0,1920.0,1080.0,256.0,240.0,8.0,0.0,11.6
622,530.0,1920.0,1080.0,1.0,1.0,16.0,2.6,14.0
623,430.5,1280.0,720.0,256.0,360.0,8.0,0.0,14.0
624,70.3,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
625,60.97,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
626,66.3,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
627,942.5,1280.0,720.0,256.0,120.0,8.0,2.9,11.6
628,267.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
629,32.56,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
630,272.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
631,109.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
632,39.38,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
633,464.5,1280.0,720.0,256.0,960.0,8.0,2.6,14.0
634,102.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
635,81.06,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
636,70.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
637,91.9,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
638,21.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
639,63.28,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
640,715.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
641,112.44,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
642,50.47,1920.0,1080.0,256.0,16.0,4.0,0.0,11.6
643,137.4,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
644,375.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
645,430.5,1280.0,720.0,256.0,240.0,8.0,3.0,15.6
646,91.3,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
647,510.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
648,90.9,1366.0,768.0,256.0,240.0,8.0,0.0,8.43
649,347.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
650,22.06,1920.0,1080.0,256.0,240.0,8.0,0.0,15.0
651,16.36,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
652,285.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
653,423.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
654,384.2,1280.0,720.0,256.0,240.0,8.0,2.3,13.3
655,597.5,1280.0,720.0,256.0,240.0,8.0,1.6,15.6
656,434.2,1920.0,1080.0,256.0,960.0,8.0,2.8,14.0
657,236.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
658,48.28,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
659,242.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
660,954.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
661,196.9,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
662,2658.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
663,105.44,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
664,352.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
665,470.2,1280.0,720.0,256.0,240.0,8.0,1.99,12.5
666,636.5,1280.0,720.0,256.0,960.0,8.0,0.0,13.3
667,124.3,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
668,827.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
669,278.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
670,92.06,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
671,95.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
672,1090.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
673,532.0,1280.0,720.0,256.0,2.0,8.0,2.6,14.0
674,283.0,1280.0,720.0,256.0,240.0,8.0,3.1,14.0
675,116.25,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
676,293.2,1280.0,720.0,256.0,120.0,8.0,2.6,14.0
677,91.44,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
678,427.2,1280.0,720.0,256.0,120.0,8.0,3.0,15.6
679,10.85,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
680,47.1,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
681,58.97,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
682,91.9,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
683,329.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
684,103.06,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
685,70.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
686,106.94,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
687,90.1,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
688,361.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
689,120.75,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
690,105.9,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
691,319.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
692,329.5,1920.0,1080.0,256.0,256.0,16.0,2.8,14.0
693,729.5,1920.0,1080.0,256.0,256.0,8.0,4.0,15.6
694,78.25,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
695,130.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
696,2144.0,1920.0,1080.0,256.0,240.0,8.0,1.8,14.0
697,31.27,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
698,417.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
699,360.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
700,377.8,1280.0,720.0,256.0,240.0,8.0,0.0,13.3
701,19.81,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
702,684.0,1280.0,720.0,256.0,2.0,8.0,3.0,14.0
703,294.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
704,326.2,1920.0,1080.0,256.0,128.0,8.0,2.3,14.0
705,87.7,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
706,462.8,1280.0,720.0,256.0,480.0,8.0,2.4,13.3
707,554.5,1280.0,720.0,256.0,2.0,8.0,0.0,14.0
708,128.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
709,1028.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
710,99.44,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
711,532.0,1280.0,720.0,256.0,2.0,8.0,2.6,14.0
712,423.0,1280.0,720.0,256.0,120.0,8.0,2.4,13.0
713,738.0,1920.0,1080.0,256.0,960.0,8.0,2.2,15.6
714,8.68,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
715,303.8,1280.0,720.0,256.0,240.0,8.0,2.6,14.0
716,26.52,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
717,422.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
718,441.2,1920.0,1080.0,160.0,240.0,8.0,2.26,8.43
719,433.0,1280.0,720.0,256.0,960.0,8.0,2.6,14.0
720,120.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
721,13.02,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
722,351.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
723,383.5,1280.0,720.0,256.0,120.0,8.0,3.0,13.3
724,413.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
725,283.0,1280.0,720.0,256.0,240.0,8.0,3.1,14.0
726,270.2,1280.0,720.0,256.0,120.0,8.0,3.1,14.0
727,50.03,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
728,289.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
729,475.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
730,90.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
731,70.6,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
732,70.56,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
733,387.0,1920.0,1080.0,256.0,120.0,8.0,1.99,10.8
734,368.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
735,656.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
736,27.48,1920.0,1080.0,256.0,240.0,8.0,0.0,15.4
737,67.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
738,108.06,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
739,164.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
740,488.2,1280.0,720.0,256.0,240.0,8.0,0.0,14.0
741,42.3,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
742,27.58,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
743,124.25,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
744,449.8,1920.0,1080.0,256.0,960.0,8.0,2.8,14.0
745,76.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
746,109.9,1366.0,768.0,256.0,240.0,8.0,0.0,8.43
747,382.5,1280.0,720.0,256.0,240.0,8.0,2.6,14.0
748,74.9,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
749,416.2,1280.0,720.0,256.0,480.0,8.0,2.6,14.0
750,116.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
751,321.2,1280.0,720.0,256.0,240.0,8.0,2.6,14.0
752,96.56,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
753,456.0,1920.0,1080.0,256.0,960.0,8.0,0.0,14.0
754,274.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
755,683.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
756,647.5,1280.0,720.0,256.0,960.0,8.0,3.0,15.6
757,97.3,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
758,550.0,1920.0,1080.0,256.0,240.0,8.0,3.0,14.0
759,134.9,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
760,196.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
761,478.5,1280.0,720.0,256.0,240.0,8.0,0.0,14.0
762,74.6,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
763,10.85,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
764,314.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
765,283.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
766,47.47,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
767,510.0,1280.0,720.0,256.0,120.0,8.0,3.0,12.5
768,406.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
769,238.4,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
770,355.2,1280.0,720.0,256.0,256.0,8.0,0.0,13.3
771,163.1,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
772,576.5,1920.0,1080.0,256.0,480.0,8.0,3.0,14.0
773,588.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
774,64.6,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
775,141.9,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
