,SCREEN_ID,SCREEN_SIZE_INCH,COLOR,WIDTH_DISPLAY,HEIGHT_DISPLAY
2311,S2311,10.1,black,1920,1080
2312,S2312,15.0,black,1920,1080
2313,S2313,15.6,other,1920,1080
2314,S2314,15.6,other,1920,1080
2315,S2315,12.0,black,2160,1440
2316,S2316,17.0,other,1920,1080
2317,S2317,10.1,silver,1280,800
2318,S2318,14.0,other,1920,1080
2319,S2319,14.0,black,1920,1080
2320,S2320,12.0,black,1366,768
2321,S2321,15.6,black,1920,1080
2322,S2322,11.6,black,1920,1080
2323,S2323,14.0,black,1920,1080
2324,S2324,14.0,black,1920,1080
2325,S2325,14.0,other,1366,768
2326,S2326,14.0,other,1280,720
2327,S2327,14.0,other,1280,720
2328,S2328,14.0,other,1280,720
2329,S2329,14.0,silver,1920,1080
2330,S2330,8.43,other,1920,1080
2331,S2331,14.0,black,1280,1024
2332,S2332,13.3,other,1920,1080
2333,S2333,12.5,other,1920,1080
2334,S2334,17.3,black,1920,1080
2335,S2335,13.0,other,1920,1080
2336,S2336,7.2,other,1920,1080
2337,S2337,14.0,other,1280,720
2338,S2338,8.43,other,1920,1080
2339,S2339,15.6,other,1366,768
2340,S2340,15.4,other,1920,1080
2341,S2341,14.0,other,1280,720
2342,S2342,8.43,black,1920,1080
2343,S2343,14.0,pink,1360,768
2344,S2344,14.0,other,1280,720
2345,S2345,14.0,black,1920,1080
2346,S2346,15.6,black,1920,1080
2347,S2347,14.0,silver,1920,1080
2348,S2348,14.0,black,1920,1080
2349,S2349,11.0,black,1920,1080
2350,S2350,14.0,black,1366,768
2351,S2351,13.5,silver,1920,1080
2352,S2352,8.43,other,1920,1080
2353,S2353,12.5,other,1920,1080
2354,S2354,14.0,other,1920,1080
2355,S2355,15.4,other,1920,1080
2356,S2356,15.6,black,1920,1080
2357,S2357,8.43,other,1920,1080
2358,S2358,14.0,bronze,1920,1080
2359,S2359,13.4,white,3456,2160
2360,S2360,13.3,other,1920,1080
2361,S2361,12.5,black,1920,1080
2362,S2362,8.43,other,1920,1080
2363,S2363,15.6,other,1280,720
2364,S2364,15.6,black,1920,1080
2365,S2365,15.6,black,1920,1080
2366,S2366,14.0,silver,1920,1200
2367,S2367,15.6,silver,1920,1080
2368,S2368,14.0,other,1920,1080
2369,S2369,14.0,other,1920,1080
2370,S2370,15.6,black,1024,768
2371,S2371,14.0,silver,1366,768
2372,S2372,15.6,other,1920,1080
2373,S2373,13.5,other,1920,1080
2374,S2374,14.0,black,1366,768
2375,S2375,14.0,black,1920,1080
2376,S2376,11.6,black,1366,768
2377,S2377,14.0,silver,1920,1080
2378,S2378,13.3,other,1920,1080
2379,S2379,14.0,black,1600,900
2380,S2380,8.43,other,1920,1080
2381,S2381,14.0,other,1920,1080
2382,S2382,14.0,multicolor,1366,768
2383,S2383,11.6,other,1920,1080
2384,S2384,11.6,black,1366,768
2385,S2385,11.6,black,1920,1080
2386,S2386,11.6,black,1366,768
2387,S2387,15.6,silver,1920,1080
2388,S2388,15.6,multicolor,1920,1080
2389,S2389,14.0,other,1920,1080
2390,S2390,14.0,black,1920,1080
2391,S2391,14.0,silver,1920,1080
2392,S2392,14.0,multicolor,1366,768
2393,S2393,11.6,multicolor,1366,768
2394,S2394,13.5,silver,2256,1504
2395,S2395,11.6,black,1366,768
2396,S2396,14.0,other,1920,1080
2397,S2397,14.1,other,1920,1080
2398,S2398,14.0,black,1920,1200
2399,S2399,11.6,gray,1366,768
2400,S2400,14.0,black,1920,1080
2401,S2401,12.3,gray,2736,1824
2402,S2402,17.0,black,1920,1080
2403,S2403,11.6,black,1366,768
2404,S2404,15.6,silver,1920,1080
2405,S2405,17.0,gray,2560,1600
2406,S2406,14.0,silver,1920,1080
2407,S2407,14.0,other,1920,1080
2408,S2408,14.0,other,1280,720
2409,S2409,14.0,other,1280,720
2410,S2410,14.0,other,1920,1080
2411,S2411,7.0,black,1920,1080
2412,S2412,13.3,black,1920,1080
2413,S2413,15.6,blue,1920,1080
2414,S2414,14.0,black,2560,1440
2415,S2415,14.0,other,1280,720
2416,S2416,12.3,black,2736,1824
2417,S2417,12.5,other,1920,1080
2418,S2418,8.43,other,1920,1080
2419,S2419,15.6,multicolor,1920,1080
2420,S2420,15.6,black,1920,1080
2421,S2421,15.6,gray,1366,768
2422,S2422,14.0,other,1366,768
2423,S2423,10.1,silver,1920,1200
2424,S2424,14.0,other,1280,720
2425,S2425,8.43,other,1920,1080
2426,S2426,14.0,blue,1366,768
2427,S2427,15.6,blue,1920,1080
2428,S2428,14.0,silver,1920,1080
2429,S2429,14.0,white,1366,768
2430,S2430,14.0,white,1920,1200
2431,S2431,11.6,other,1366,768
2432,S2432,8.43,other,1920,1080
2433,S2433,17.3,other,1920,1080
2434,S2434,11.6,black,1366,768
2435,S2435,14.0,black,1920,1080
2436,S2436,15.4,other,1280,800
2437,S2437,15.6,silver,1920,1080
2438,S2438,15.0,silver,1920,1080
2439,S2439,11.6,blue,1366,768
2440,S2440,14.0,other,1280,720
2441,S2441,8.43,other,1920,1080
2442,S2442,8.43,other,1920,1080
2443,S2443,13.0,black,2880,1920
2444,S2444,11.6,black,1366,768
2445,S2445,8.43,other,1920,1080
2446,S2446,8.43,other,1920,1080
2447,S2447,14.0,other,1280,720
2448,S2448,8.43,black,1920,1080
2449,S2449,14.0,other,1920,1080
2450,S2450,15.6,other,1920,1080
2451,S2451,15.0,other,1920,1080
2452,S2452,8.43,silver,1920,1080
2453,S2453,11.6,black,1366,768
2454,S2454,8.43,other,1920,1080
2455,S2455,8.43,silver,1920,1080
2456,S2456,11.6,gray,1366,768
2457,S2457,14.0,silver,1920,1080
2458,S2458,14.0,other,1280,720
2459,S2459,8.43,other,1920,1080
2460,S2460,11.6,other,1920,1080
2461,S2461,14.0,black,1920,1080
2462,S2462,15.6,silver,1366,768
2463,S2463,14.0,other,1280,720
2464,S2464,13.0,black,1920,1280
2465,S2465,16.0,gray,1920,1200
2466,S2466,15.6,black,1600,900
2467,S2467,14.0,black,1920,1080
2468,S2468,13.9,other,1920,1080
2469,S2469,15.6,gray,1920,1080
2470,S2470,14.0,black,1920,1080
2471,S2471,14.0,other,1920,1080
2472,S2472,14.0,other,1280,720
2473,S2473,8.43,other,1920,1080
2474,S2474,16.0,multicolor,1920,1200
2475,S2475,14.1,other,1920,1080
2476,S2476,13.3,gray,1920,1080
2477,S2477,15.6,red,1920,1080
2478,S2478,15.6,other,1366,768
2479,S2479,14.0,black,1920,1080
2480,S2480,15.6,silver,1920,1080
2481,S2481,8.43,other,2880,1920
2482,S2482,13.3,black,1920,1080
2483,S2483,14.0,silver,1920,1080
2484,S2484,11.6,black,1920,1080
2485,S2485,14.0,other,1366,768
2486,S2486,15.6,silver,1366,768
2487,S2487,14.0,other,1280,720
2488,S2488,14.0,other,1280,720
2489,S2489,14.0,other,1280,720
2490,S2490,11.6,other,1366,768
2491,S2491,15.6,gray,1920,1080
2492,S2492,15.6,silver,1920,1080
2493,S2493,14.0,silver,1920,1080
2494,S2494,14.1,other,1280,720
2495,S2495,8.43,other,1920,1080
2496,S2496,14.0,other,1280,720
2497,S2497,14.0,other,1280,720
2498,S2498,14.1,other,1280,720
2499,S2499,14.0,black,1920,1080
2500,S2500,14.0,other,1280,720
2501,S2501,8.43,other,1920,1080
2502,S2502,14.0,other,1280,720
2503,S2503,8.43,black,1920,1080
2504,S2504,11.6,black,1366,768
2505,S2505,15.6,black,1366,768
2506,S2506,13.0,other,3000,2000
2507,S2507,15.6,other,1920,1080
2508,S2508,14.0,other,1920,1080
2509,S2509,14.0,multicolor,1600,900
2510,S2510,15.6,black,1024,768
2511,S2511,14.0,white,1920,1080
2512,S2512,8.43,other,1920,1080
2513,S2513,14.0,other,1920,1080
2514,S2514,14.0,other,1920,1200
2515,S2515,11.6,black,1366,768
2516,S2516,14.0,silver,1366,768
2517,S2517,16.0,silver,1920,1080
2518,S2518,11.6,gray,1366,768
2519,S2519,14.0,other,1280,720
2520,S2520,15.6,other,1280,720
2521,S2521,17.0,silver,1600,900
2522,S2522,15.6,black,1920,1080
2523,S2523,14.0,other,1920,1080
2524,S2524,15.6,gray,1366,768
2525,S2525,8.43,other,1920,1080
2526,S2526,14.0,gray,1366,768
2527,S2527,8.43,black,1920,1080
2528,S2528,14.0,other,1280,720
2529,S2529,14.0,other,1280,720
2530,S2530,17.3,gray,1600,900
2531,S2531,14.0,other,1280,720
2532,S2532,15.6,silver,1920,1080
2533,S2533,8.43,other,1920,1080
2534,S2534,8.43,other,1920,1080
2535,S2535,14.1,other,1280,720
2536,S2536,8.43,other,1920,1080
2537,S2537,15.4,other,1920,1080
2538,S2538,14.0,other,1920,1080
2539,S2539,14.0,gray,1366,768
2540,S2540,8.43,other,1920,1080
2541,S2541,14.0,blue,1920,1080
2542,S2542,15.6,silver,1920,1080
2543,S2543,10.8,other,1920,1080
2544,S2544,15.6,silver,1920,1080
2545,S2545,14.0,other,1280,720
2546,S2546,14.0,black,1920,1080
2547,S2547,14.0,other,1366,768
2548,S2548,15.6,silver,1920,1080
2549,S2549,15.6,black,1920,1080
2550,S2550,14.0,other,1280,720
2551,S2551,8.43,other,1920,1080
2552,S2552,14.0,other,1920,1080
2553,S2553,8.43,other,1920,1080
2554,S2554,15.6,silver,1920,1080
2555,S2555,11.6,other,1920,1080
2556,S2556,14.0,other,1920,1080
2557,S2557,14.0,other,1280,720
2558,S2558,14.0,silver,1366,768
2559,S2559,17.3,other,1920,1080
2560,S2560,14.0,silver,1920,1080
2561,S2561,15.6,multicolor,1920,1080
2562,S2562,15.6,other,1920,1080
2563,S2563,11.6,gray,1366,768
2564,S2564,17.3,gray,1900,600
2565,S2565,14.0,other,1280,720
2566,S2566,12.5,other,1920,1080
2567,S2567,11.6,black,1366,768
2568,S2568,10.1,other,1920,1080
2569,S2569,14.0,silver,1920,1080
2570,S2570,15.6,gray,1920,1080
2571,S2571,14.0,silver,1920,1080
2572,S2572,14.0,other,1920,1080
2573,S2573,13.3,black,1920,1080
2574,S2574,11.6,other,1920,1080
2575,S2575,11.6,black,1920,1080
2576,S2576,17.3,silver,1920,1080
2577,S2577,14.0,black,1920,1080
2578,S2578,14.0,black,1920,1080
2579,S2579,17.3,gray,1920,1080
2580,S2580,14.0,other,1280,720
2581,S2581,8.43,other,1920,1080
2582,S2582,15.6,other,1920,1080
2583,S2583,8.43,silver,1920,1080
2584,S2584,14.1,black,1920,1080
2585,S2585,14.0,other,1920,1080
2586,S2586,15.4,other,1920,1080
2587,S2587,15.6,other,1920,1080
2588,S2588,14.0,other,1920,1080
2589,S2589,15.5,other,1920,1080
2590,S2590,14.0,gray,1920,1080
2591,S2591,15.6,blue,1920,1080
2592,S2592,15.6,other,1920,1080
2593,S2593,15.6,black,1920,1080
2594,S2594,14.0,other,1280,720
2595,S2595,14.0,other,1280,720
2596,S2596,14.0,other,1920,1080
2597,S2597,13.3,other,1920,1080
2598,S2598,14.0,other,1280,720
2599,S2599,13.3,black,1920,1200
2600,S2600,13.3,multicolor,1920,1080
2601,S2601,12.0,other,1920,1080
2602,S2602,14.0,silver,1366,768
2603,S2603,14.0,other,1280,720
2604,S2604,15.4,silver,1280,800
2605,S2605,12.3,black,2736,1824
2606,S2606,8.43,other,1920,1080
2607,S2607,14.0,other,1280,720
2608,S2608,15.4,other,1280,800
2609,S2609,14.0,other,1280,720
2610,S2610,14.0,other,1920,1080
2611,S2611,14.0,other,1920,1080
2612,S2612,12.0,white,1366,912
2613,S2613,17.3,gray,1600,900
2614,S2614,14.0,silver,1920,1080
2615,S2615,10.0,other,1920,1080
2616,S2616,8.43,other,1920,1080
2617,S2617,13.3,green,1920,1200
2618,S2618,14.0,other,1280,720
2619,S2619,14.1,other,1920,1080
2620,S2620,15.6,other,1366,768
2621,S2621,10.1,multicolor,1920,1200
2622,S2622,15.0,gray,1920,1080
2623,S2623,9.5,beige,1920,1080
2624,S2624,14.0,silver,1920,1080
2625,S2625,14.0,other,1280,720
2626,S2626,8.43,other,1920,1080
2627,S2627,12.3,other,1920,1080
2628,S2628,13.3,silver,1920,1080
2629,S2629,13.0,black,2160,1350
2630,S2630,15.5,other,1920,1080
2631,S2631,15.6,other,1920,1080
2632,S2632,14.0,other,1280,720
2633,S2633,14.0,other,1280,720
2634,S2634,15.6,other,1280,720
2635,S2635,8.43,other,1920,1080
2636,S2636,15.6,black,1366,768
2637,S2637,14.0,black,1920,1080
2638,S2638,15.5,silver,1920,1080
2639,S2639,14.0,black,1920,1080
2640,S2640,13.0,multicolor,1024,768
2641,S2641,8.43,other,1920,1080
2642,S2642,15.6,black,1920,1080
2643,S2643,14.0,other,1920,1080
2644,S2644,12.1,other,1920,1080
2645,S2645,14.0,black,1920,1080
2646,S2646,14.0,silver,1366,768
2647,S2647,15.6,black,1920,1080
2648,S2648,14.0,silver,1366,768
2649,S2649,14.0,black,1366,768
2650,S2650,15.6,black,1920,1080
2651,S2651,14.0,other,1920,1080
2652,S2652,13.3,other,1280,720
2653,S2653,8.43,other,1920,1080
2654,S2654,8.43,other,1920,1080
2655,S2655,8.43,other,1920,1080
2656,S2656,8.43,other,1920,1080
2657,S2657,8.43,black,1920,1080
2658,S2658,8.43,other,1920,1080
2659,S2659,13.3,other,1280,720
2660,S2660,13.3,gray,1920,1080
2661,S2661,13.0,black,2880,1920
2662,S2662,8.43,other,1920,1080
2663,S2663,14.0,black,1366,768
2664,S2664,8.43,other,1920,1080
2665,S2665,14.0,other,1280,720
2666,S2666,8.43,other,1920,1080
2667,S2667,15.6,black,1366,768
2668,S2668,14.0,other,1280,720
2669,S2669,13.3,other,1280,720
2670,S2670,13.3,other,1920,1080
2671,S2671,14.0,other,1920,1080
2672,S2672,15.6,silver,1920,1080
2673,S2673,13.3,other,1920,1080
2674,S2674,14.0,other,1920,1080
2675,S2675,8.43,other,1920,1080
2676,S2676,18.0,other,2560,1600
2677,S2677,13.5,other,1920,1080
2678,S2678,13.0,other,1920,1080
2679,S2679,15.6,other,1366,768
2680,S2680,15.6,other,1920,1080
2681,S2681,14.0,other,1280,720
2682,S2682,15.6,other,1920,1080
2683,S2683,8.43,other,1920,1080
2684,S2684,8.43,other,1920,1080
2685,S2685,14.0,gray,2560,1600
2686,S2686,15.6,black,3840,2160
2687,S2687,8.43,other,1920,1080
2688,S2688,14.0,other,1920,1080
2689,S2689,8.43,other,1920,1080
2690,S2690,13.5,other,1920,1080
2691,S2691,8.43,other,1920,1080
2692,S2692,8.43,other,1920,1080
2693,S2693,8.43,other,1920,1080
2694,S2694,6.1,other,1920,1080
2695,S2695,16.0,silver,2560,1600
2696,S2696,8.43,other,1920,1080
2697,S2697,8.43,other,1920,1080
2698,S2698,13.5,silver,2256,1504
2699,S2699,14.0,black,1920,1080
2700,S2700,14.0,other,1280,720
2701,S2701,13.3,other,1280,720
2702,S2702,8.43,other,1920,1080
2703,S2703,15.0,other,1920,1080
2704,S2704,14.0,other,1920,1080
2705,S2705,11.6,gray,1366,768
2706,S2706,15.6,black,1920,1080
2707,S2707,15.6,other,1920,1080
2708,S2708,14.0,black,1366,768
2709,S2709,14.0,other,1920,1080
2710,S2710,8.43,other,1920,1080
2711,S2711,15.6,black,1920,1080
2712,S2712,14.0,black,1600,900
2713,S2713,12.0,gold,1366,768
2714,S2714,14.0,gray,1366,768
2715,S2715,14.0,other,1280,720
2716,S2716,8.43,black,1920,1080
2717,S2717,11.6,black,1366,768
2718,S2718,15.6,black,1366,768
2719,S2719,8.43,black,1920,1080
2720,S2720,14.0,black,1920,1080
2721,S2721,8.43,other,1920,1080
2722,S2722,15.0,black,1920,1080
2723,S2723,8.43,other,1920,1080
2724,S2724,8.43,other,1920,1080
2725,S2725,14.0,other,1280,720
2726,S2726,11.6,silver,1366,768
2727,S2727,8.43,other,1920,1080
2728,S2728,15.6,other,1920,1080
2729,S2729,14.0,black,1366,768
2730,S2730,16.0,other,1920,1080
2731,S2731,14.0,black,1366,768
2732,S2732,14.0,silver,1920,1080
2733,S2733,15.6,silver,1366,768
2734,S2734,14.0,other,1280,720
2735,S2735,13.3,other,1920,1080
2736,S2736,8.43,other,1920,1080
2737,S2737,10.0,other,1920,1080
2738,S2738,13.5,silver,3000,2000
2739,S2739,15.6,other,3840,2400
2740,S2740,8.43,other,1920,1080
2741,S2741,15.6,other,1920,1080
2742,S2742,13.1,silver,1024,728
2743,S2743,15.6,other,1366,768
2744,S2744,17.3,silver,1600,900
2745,S2745,14.0,silver,1920,1080
2746,S2746,8.43,other,1920,1080
2747,S2747,15.6,black,1366,768
2748,S2748,8.43,other,1920,1080
2749,S2749,14.0,other,1920,1080
2750,S2750,8.43,other,1920,1080
2751,S2751,13.3,other,1920,1080
2752,S2752,15.6,silver,1920,1080
2753,S2753,13.3,teal,2880,1800
2754,S2754,8.43,other,1920,1080
2755,S2755,17.3,black,1920,1080
2756,S2756,14.0,other,1920,1080
2757,S2757,8.43,other,1920,1080
2758,S2758,13.3,gray,1920,1080
2759,S2759,14.0,other,1920,1080
2760,S2760,14.0,gray,2560,1600
2761,S2761,15.6,gray,1920,1080
2762,S2762,14.0,other,1920,1080
2763,S2763,11.6,other,1366,768
2764,S2764,13.3,other,1280,720
2765,S2765,14.0,other,1366,768
2766,S2766,15.6,gray,1920,1080
2767,S2767,11.6,gray,1920,1080
2768,S2768,14.0,other,1920,1080
2769,S2769,15.6,silver,1366,768
2770,S2770,12.3,black,1920,1280
2771,S2771,13.3,gray,2560,1600
2772,S2772,14.0,other,1920,1080
2773,S2773,11.6,black,1920,1080
2774,S2774,14.0,black,1600,900
2775,S2775,15.6,black,1366,768
2776,S2776,15.6,black,1920,1080
2777,S2777,15.0,other,1920,1080
2778,S2778,12.0,black,1920,1080
2779,S2779,14.0,silver,1920,1080
2780,S2780,15.6,black,1920,1080
2781,S2781,11.6,other,1920,1080
2782,S2782,8.43,other,1920,1080
2783,S2783,14.1,gray,1920,1080
2784,S2784,15.6,red,1920,1080
2785,S2785,8.43,other,1920,1080
2786,S2786,11.6,other,1366,768
2787,S2787,13.3,other,1366,768
2788,S2788,16.0,black,2560,1600
2789,S2789,14.0,silver,1920,1080
2790,S2790,8.43,other,1366,768
2791,S2791,14.0,black,1920,1080
2792,S2792,14.0,other,1920,1080
2793,S2793,11.6,black,1920,1080
2794,S2794,11.6,gray,1366,768
2795,S2795,14.0,black,1920,1080
2796,S2796,15.6,black,1920,1080
2797,S2797,14.0,black,1920,1080
2798,S2798,15.6,black,1366,768
2799,S2799,14.0,other,1920,1080
2800,S2800,14.0,black,1366,768
2801,S2801,10.1,silver,1920,1200
2802,S2802,13.3,other,1280,800
2803,S2803,14.0,other,1280,720
2804,S2804,8.43,other,1920,1080
2805,S2805,13.3,other,1280,720
2806,S2806,14.0,other,1920,1080
2807,S2807,17.3,brown,1600,900
2808,S2808,8.43,other,1920,1080
2809,S2809,15.6,gray,1920,1080
2810,S2810,12.3,other,1920,1080
2811,S2811,8.43,other,1920,1080
2812,S2812,15.6,other,1920,1080
2813,S2813,13.5,other,1920,1080
2814,S2814,14.0,black,1920,1080
2815,S2815,14.0,other,1280,720
2816,S2816,14.0,other,1280,720
2817,S2817,14.0,black,1920,1080
2818,S2818,12.1,black,1366,768
2819,S2819,15.6,black,1366,768
2820,S2820,16.0,silver,1920,1200
2821,S2821,12.5,other,1920,1080
2822,S2822,8.43,other,1920,1080
2823,S2823,15.6,other,1920,1080
2824,S2824,14.0,blue,1920,1080
2825,S2825,15.6,silver,1920,1080
2826,S2826,8.43,other,1920,1080
2827,S2827,8.43,other,1920,1080
2828,S2828,14.0,other,1366,768
2829,S2829,8.43,other,1920,1080
2830,S2830,14.0,other,1280,720
2831,S2831,14.0,gray,1920,1080
2832,S2832,11.6,silver,1366,768
2833,S2833,11.6,other,1920,1080
2834,S2834,11.6,black,1366,768
2835,S2835,14.0,silver,1920,1080
2836,S2836,11.6,black,1366,768
2837,S2837,8.43,other,1920,1080
2838,S2838,14.0,other,1280,720
2839,S2839,8.43,other,1920,1080
2840,S2840,15.6,silver,1920,1080
2841,S2841,8.43,other,1920,1080
2842,S2842,11.6,blue,1366,768
2843,S2843,8.43,black,1920,1080
2844,S2844,8.43,other,1920,1080
2845,S2845,8.43,other,1920,1080
2846,S2846,2.0,multicolor,1920,1200
2847,S2847,8.43,other,1920,1080
2848,S2848,14.0,other,1920,1080
2849,S2849,13.3,gray,1366,768
2850,S2850,13.3,other,1920,1080
2851,S2851,8.43,other,1920,1080
2852,S2852,15.6,other,1920,1080
2853,S2853,16.0,gray,2560,1600
2854,S2854,12.5,other,1920,1080
2855,S2855,8.43,other,1920,1080
2856,S2856,14.0,black,1920,1080
2857,S2857,12.1,other,1920,1080
2858,S2858,14.0,other,1920,1080
2859,S2859,14.0,other,1280,720
2860,S2860,14.0,other,1280,720
2861,S2861,8.43,other,1920,1080
2862,S2862,14.0,other,1280,720
2863,S2863,8.43,other,1920,1080
2864,S2864,14.0,black,1920,1080
2865,S2865,8.43,other,1920,1080
2866,S2866,8.43,other,1920,1080
2867,S2867,15.6,black,3840,2160
2868,S2868,12.5,other,1920,1080
2869,S2869,8.43,other,1920,1080
2870,S2870,14.0,other,1920,1080
2871,S2871,14.0,other,1920,1080
2872,S2872,15.6,other,1920,1080
2873,S2873,13.3,other,3840,2160
2874,S2874,15.6,black,3840,2160
2875,S2875,8.43,other,1920,1080
2876,S2876,15.6,other,1920,1080
2877,S2877,8.43,other,1920,1080
2878,S2878,15.6,other,1920,1080
2879,S2879,8.43,other,1920,1080
2880,S2880,11.6,other,1366,768
2881,S2881,8.43,other,1920,1080
2882,S2882,8.43,other,1920,1080
2883,S2883,8.43,other,1920,1080
2884,S2884,15.6,other,1920,1080
2885,S2885,12.5,black,1366,768
2886,S2886,8.43,other,1920,1080
2887,S2887,12.5,other,1920,1080
2888,S2888,12.5,other,1920,1080
2889,S2889,14.0,other,1920,1080
2890,S2890,11.6,gray,1366,768
2891,S2891,11.6,black,1366,768
2892,S2892,15.6,gray,1920,1080
2893,S2893,14.0,other,1280,720
2894,S2894,14.0,other,1280,720
2895,S2895,8.43,black,1920,1080
2896,S2896,17.0,silver,2560,1600
2897,S2897,14.0,brown,1366,768
2898,S2898,14.1,black,1920,1080
2899,S2899,13.0,gray,1366,768
2900,S2900,15.5,silver,1920,1080
2901,S2901,15.6,black,1920,1080
2902,S2902,8.43,other,1920,1080
2903,S2903,11.6,black,1366,768
2904,S2904,14.0,black,2560,1440
2905,S2905,8.43,gray,1920,1080
2906,S2906,13.3,blue,1920,1080
2907,S2907,14.0,other,1920,1080
2908,S2908,14.0,black,1920,1080
2909,S2909,11.6,gray,1366,768
2910,S2910,8.43,other,1920,1080
2911,S2911,14.0,black,1366,768
2912,S2912,15.6,silver,1920,1080
2913,S2913,14.0,other,1920,1080
2914,S2914,15.6,other,1280,720
2915,S2915,14.2,other,1920,1080
2916,S2916,11.6,blue,1366,768
2917,S2917,13.0,other,3000,2000
2918,S2918,12.5,other,1920,1080
2919,S2919,15.6,other,1920,1080
2920,S2920,14.0,black,1920,1080
2921,S2921,8.43,other,1920,1080
2922,S2922,8.43,other,1920,1080
2923,S2923,8.43,other,1920,1080
2924,S2924,12.5,black,1366,768
2925,S2925,15.6,blue,1920,1080
2926,S2926,14.0,other,1280,720
2927,S2927,11.6,black,1366,768
2928,S2928,14.0,black,1440,900
2929,S2929,8.43,grey,1920,1080
2930,S2930,13.3,gray,1920,1080
2931,S2931,8.43,other,1920,1080
2932,S2932,15.6,silver,1920,1080
2933,S2933,8.43,other,1920,1080
2934,S2934,13.3,other,1280,720
2935,S2935,7.0,other,1920,1080
2936,S2936,15.6,other,1920,1080
2937,S2937,12.4,black,1920,1080
2938,S2938,12.5,other,1920,1080
2939,S2939,8.43,black,1920,1080
2940,S2940,15.6,gray,1920,1080
2941,S2941,12.0,other,2160,1440
2942,S2942,8.43,other,1920,1080
2943,S2943,15.6,black,1920,1080
2944,S2944,14.0,other,1280,720
2945,S2945,10.8,other,1920,1080
2946,S2946,14.0,other,1280,720
2947,S2947,16.0,other,2560,1600
2948,S2948,8.43,other,1920,1080
2949,S2949,13.5,other,2256,1504
2950,S2950,15.4,other,1920,1080
2951,S2951,14.0,other,1280,720
2952,S2952,8.43,other,1920,1080
2953,S2953,8.43,other,1920,1080
2954,S2954,8.43,other,1920,1080
2955,S2955,14.0,other,1280,720
2956,S2956,8.43,other,1920,1080
2957,S2957,14.0,black,1280,720
2958,S2958,8.43,other,1920,1080
2959,S2959,8.43,other,1920,1080
2960,S2960,13.5,other,2256,1504
2961,S2961,8.43,other,1920,1080
2962,S2962,14.0,other,1920,1080
2963,S2963,14.0,other,1920,1080
2964,S2964,8.43,other,1920,1080
2965,S2965,13.0,other,1280,720
2966,S2966,14.0,other,1280,720
2967,S2967,8.43,other,1024,768
2968,S2968,12.5,black,1920,1080
2969,S2969,8.43,other,1920,1080
2970,S2970,8.43,other,1920,1080
2971,S2971,8.43,other,1920,1080
2972,S2972,15.6,other,1920,1080
2973,S2973,8.43,other,1920,1080
2974,S2974,8.43,other,1920,1080
2975,S2975,8.43,other,1920,1080
2976,S2976,15.6,other,1920,1080
2977,S2977,8.43,other,1920,1080
2978,S2978,8.43,other,1920,1080
2979,S2979,8.43,other,1920,1080
2980,S2980,8.43,other,1920,1080
2981,S2981,14.0,other,1280,720
2982,S2982,14.0,other,1280,720
2983,S2983,13.0,other,1280,720
2984,S2984,8.43,other,1920,1080
2985,S2985,8.43,other,1920,1080
2986,S2986,8.43,other,1920,1080
2987,S2987,8.43,other,1920,1080
2988,S2988,8.43,other,1920,1080
2989,S2989,14.0,other,1366,768
2990,S2990,8.43,other,1920,1080
2991,S2991,14.0,other,1280,720
2992,S2992,13.3,other,1280,720
2993,S2993,14.0,other,1280,720
2994,S2994,14.0,other,1920,1080
2995,S2995,15.6,black,1920,1080
2996,S2996,12.5,other,1920,1080
2997,S2997,8.43,other,1920,1080
2998,S2998,14.0,other,1920,1080
2999,S2999,8.43,other,1920,1080
3000,S3000,8.43,other,1920,1080
3001,S3001,8.43,other,1920,1080
3002,S3002,14.0,other,1920,1080
3003,S3003,8.43,other,1920,1080
3004,S3004,14.0,silver,1920,1080
3005,S3005,12.3,silver,2736,1824
3006,S3006,8.43,other,1920,1080
3007,S3007,8.43,other,1920,1080
3008,S3008,15.6,other,1920,1080
3009,S3009,8.43,other,1920,1080
3010,S3010,8.43,other,1920,1080
3011,S3011,8.43,other,1920,1080
3012,S3012,8.43,other,1920,1080
3013,S3013,8.43,black,1920,1080
3014,S3014,8.43,other,1920,1080
3015,S3015,8.43,other,1920,1080
3016,S3016,8.43,other,1920,1080
3017,S3017,14.0,other,1920,1080
3018,S3018,10.1,silver,1920,1200
3019,S3019,8.43,black,1920,1080
3020,S3020,14.0,black,1280,720
3021,S3021,8.43,other,1920,1080
3022,S3022,8.43,other,1920,1080
3023,S3023,8.43,other,1920,1080
3024,S3024,14.0,other,1280,720
3025,S3025,8.43,other,1920,1080
3026,S3026,8.43,other,1920,1080
3027,S3027,14.0,other,1280,720
3028,S3028,11.6,other,1920,1080
3029,S3029,8.43,other,1920,1080
3030,S3030,8.43,other,1920,1080
3031,S3031,8.43,other,1920,1080
3032,S3032,8.43,other,1920,1080
3033,S3033,15.6,black,1920,1080
3034,S3034,8.43,other,1920,1080
3035,S3035,8.43,other,1920,1080
3036,S3036,8.43,other,1920,1080
3037,S3037,8.43,other,1920,1080
3038,S3038,8.43,other,1920,1080
3039,S3039,14.0,silver,1366,768
3040,S3040,15.6,other,1280,720
3041,S3041,14.0,other,1280,720
3042,S3042,8.43,other,1920,1080
3043,S3043,8.43,other,1920,1080
3044,S3044,15.6,other,1366,768
3045,S3045,14.1,other,1920,1080
