,MEMORY_ID,HARD_DRIVE,HARD_DRIVE_CAPACITY_UNIT,SSD_CAPACITY,SSD_CAPACITY_UNIT
3926,M3926,256,unknown,120,gb
3927,M3927,256,unknown,240,unknown
3928,M3928,256,unknown,240,unknown
3929,M3929,256,unknown,240,unknown
3930,M3930,256,unknown,240,gb
3931,M3931,256,unknown,240,unknown
3932,M3932,256,unknown,960,gb
3933,M3933,256,unknown,240,unknown
3934,M3934,256,unknown,960,gb
3935,M3935,256,unknown,240,gb
3936,M3936,256,unknown,240,unknown
3937,M3937,256,unknown,240,unknown
3938,M3938,256,unknown,240,gb
3939,M3939,256,unknown,240,unknown
3940,M3940,256,unknown,120,gb
3941,M3941,256,unknown,240,unknown
3942,M3942,256,unknown,240,unknown
3943,M3943,256,unknown,240,unknown
3944,M3944,500,gb,120,gb
3945,M3945,256,unknown,120,gb
3946,M3946,256,unknown,240,unknown
3947,M3947,256,unknown,240,unknown
3948,M3948,256,unknown,240,unknown
3949,M3949,256,unknown,240,gb
3950,M3950,256,unknown,240,unknown
3951,M3951,256,unknown,240,unknown
3952,M3952,256,unknown,480,gb
3953,M3953,256,unknown,240,unknown
3954,M3954,256,unknown,240,unknown
3955,M3955,256,unknown,240,unknown
3956,M3956,256,unknown,240,unknown
3957,M3957,256,unknown,240,gb
3958,M3958,256,unknown,240,unknown
3959,M3959,256,unknown,240,gb
3960,M3960,120,gb,240,unknown
3961,M3961,256,unknown,240,unknown
3962,M3962,256,unknown,240,unknown
3963,M3963,256,unknown,240,gb
3964,M3964,256,unknown,240,unknown
3965,M3965,256,unknown,240,unknown
3966,M3966,256,unknown,240,unknown
3967,M3967,256,unknown,240,unknown
3968,M3968,256,unknown,240,unknown
3969,M3969,256,unknown,240,unknown
3970,M3970,256,unknown,240,unknown
3971,M3971,256,unknown,240,unknown
3972,M3972,256,gb,256,gb
3973,M3973,16,gb,16,gb
3974,M3974,256,unknown,256,gb
3975,M3975,256,unknown,1,tb
3976,M3976,256,gb,256,gb
3977,M3977,512,gb,512,gb
3978,M3978,64,gb,64,gb
3979,M3979,256,unknown,256,gb
3980,M3980,256,unknown,240,gb
3981,M3981,256,unknown,240,unknown
3982,M3982,128,gb,128,gb
3983,M3983,128,gb,128,gb
3984,M3984,256,unknown,128,gb
3985,M3985,256,unknown,500,gb
3986,M3986,256,unknown,240,unknown
3987,M3987,256,unknown,512,gb
3988,M3988,512,gb,512,gb
3989,M3989,256,unknown,256,gb
3990,M3990,512,gb,512,gb
3991,M3991,512,gb,512,gb
3992,M3992,1,tb,4,tb
3993,M3993,1,tb,1,tb
3994,M3994,500,gb,500,gb
3995,M3995,512,gb,512,gb
3996,M3996,750,gb,240,unknown
3997,M3997,256,unknown,512,gb
3998,M3998,256,unknown,512,gb
3999,M3999,256,unknown,240,gb
4000,M4000,256,unknown,120,gb
4001,M4001,256,unknown,240,unknown
4002,M4002,256,unknown,256,gb
4003,M4003,256,unknown,480,gb
4004,M4004,256,unknown,240,unknown
4005,M4005,256,unknown,480,gb
4006,M4006,256,unknown,1,tb
4007,M4007,256,unknown,240,unknown
4008,M4008,256,unknown,240,unknown
4009,M4009,250,gb,120,gb
4010,M4010,256,gb,256,gb
4011,M4011,256,unknown,256,gb
4012,M4012,256,unknown,240,unknown
4013,M4013,256,unknown,240,unknown
4014,M4014,256,unknown,240,unknown
4015,M4015,500,gb,240,unknown
4016,M4016,256,gb,256,gb
4017,M4017,256,unknown,240,unknown
4018,M4018,256,unknown,240,unknown
4019,M4019,256,unknown,240,unknown
4020,M4020,256,unknown,240,gb
4021,M4021,256,gb,240,unknown
4022,M4022,256,unknown,240,unknown
4023,M4023,256,unknown,240,unknown
4024,M4024,256,gb,240,unknown
4025,M4025,256,unknown,240,unknown
4026,M4026,256,gb,240,unknown
4027,M4027,256,unknown,2,tb
4028,M4028,256,unknown,240,unknown
4029,M4029,256,unknown,240,unknown
4030,M4030,256,unknown,240,unknown
4031,M4031,256,unknown,240,unknown
4032,M4032,256,unknown,240,gb
4033,M4033,256,unknown,240,unknown
4034,M4034,256,unknown,240,gb
4035,M4035,256,unknown,960,gb
4036,M4036,256,unknown,240,unknown
4037,M4037,256,unknown,240,unknown
4038,M4038,256,unknown,240,unknown
4039,M4039,256,unknown,120,gb
4040,M4040,256,unknown,240,unknown
4041,M4041,256,unknown,120,gb
4042,M4042,256,unknown,240,unknown
4043,M4043,256,unknown,240,gb
4044,M4044,256,unknown,240,unknown
4045,M4045,256,unknown,240,unknown
4046,M4046,256,unknown,240,unknown
4047,M4047,256,unknown,240,unknown
4048,M4048,256,unknown,240,gb
4049,M4049,256,unknown,120,gb
4050,M4050,256,unknown,240,unknown
4051,M4051,256,unknown,240,unknown
4052,M4052,256,unknown,240,unknown
4053,M4053,256,unknown,240,unknown
4054,M4054,256,unknown,240,unknown
4055,M4055,256,unknown,240,unknown
4056,M4056,256,unknown,240,unknown
4057,M4057,256,unknown,480,gb
4058,M4058,256,unknown,120,gb
4059,M4059,256,unknown,120,gb
4060,M4060,256,unknown,240,unknown
4061,M4061,256,unknown,240,unknown
4062,M4062,256,unknown,240,gb
4063,M4063,256,unknown,240,unknown
4064,M4064,256,unknown,120,gb
4065,M4065,256,unknown,240,gb
4066,M4066,256,unknown,960,gb
4067,M4067,256,unknown,240,unknown
4068,M4068,256,unknown,240,unknown
4069,M4069,256,unknown,128,gb
4070,M4070,256,unknown,240,unknown
4071,M4071,256,unknown,240,unknown
4072,M4072,256,unknown,240,unknown
4073,M4073,256,unknown,240,unknown
4074,M4074,256,unknown,240,unknown
4075,M4075,256,unknown,240,unknown
4076,M4076,256,unknown,240,unknown
4077,M4077,256,unknown,120,gb
4078,M4078,256,unknown,240,unknown
4079,M4079,256,gb,256,gb
4080,M4080,256,unknown,240,gb
4081,M4081,256,unknown,240,gb
4082,M4082,256,unknown,240,unknown
4083,M4083,256,unknown,240,unknown
4084,M4084,256,unknown,240,gb
4085,M4085,256,unknown,240,unknown
4086,M4086,256,unknown,240,unknown
4087,M4087,256,unknown,240,gb
4088,M4088,256,unknown,240,unknown
4089,M4089,256,unknown,240,unknown
4090,M4090,256,unknown,240,gb
4091,M4091,256,unknown,240,gb
4092,M4092,256,unknown,240,gb
4093,M4093,256,unknown,240,gb
4094,M4094,256,unknown,240,unknown
4095,M4095,256,unknown,240,unknown
4096,M4096,256,unknown,1,tb
4097,M4097,256,unknown,240,gb
4098,M4098,256,unknown,120,gb
4099,M4099,256,unknown,240,unknown
4100,M4100,256,unknown,120,gb
4101,M4101,160,gb,240,unknown
4102,M4102,256,gb,256,gb
4103,M4103,256,unknown,240,unknown
4104,M4104,256,unknown,240,unknown
4105,M4105,256,unknown,240,unknown
4106,M4106,256,unknown,240,unknown
4107,M4107,256,unknown,240,unknown
4108,M4108,256,unknown,240,unknown
4109,M4109,256,unknown,240,unknown
4110,M4110,256,unknown,2,tb
4111,M4111,256,unknown,480,gb
4112,M4112,256,unknown,240,unknown
4113,M4113,256,unknown,120,gb
4114,M4114,256,unknown,120,gb
4115,M4115,256,unknown,240,unknown
4116,M4116,256,unknown,240,gb
4117,M4117,256,unknown,240,unknown
4118,M4118,256,unknown,240,unknown
4119,M4119,256,unknown,240,unknown
4120,M4120,256,unknown,240,unknown
4121,M4121,256,unknown,240,unknown
4122,M4122,256,unknown,256,gb
4123,M4123,256,unknown,240,unknown
4124,M4124,256,unknown,240,unknown
4125,M4125,256,unknown,240,unknown
4126,M4126,256,unknown,120,gb
4127,M4127,256,unknown,240,gb
4128,M4128,64,gb,64,gb
4129,M4129,256,unknown,240,unknown
4130,M4130,512,gb,512,gb
4131,M4131,256,unknown,240,unknown
4132,M4132,256,unknown,500,gb
4133,M4133,256,unknown,240,unknown
4134,M4134,256,unknown,240,unknown
4135,M4135,256,unknown,240,unknown
4136,M4136,256,unknown,240,unknown
4137,M4137,256,unknown,1,tb
4138,M4138,256,unknown,480,gb
4139,M4139,256,unknown,240,unknown
4140,M4140,256,unknown,240,unknown
4141,M4141,256,unknown,240,unknown
4142,M4142,256,unknown,120,gb
4143,M4143,256,unknown,240,unknown
4144,M4144,256,unknown,240,unknown
4145,M4145,256,unknown,240,unknown
4146,M4146,256,unknown,240,unknown
4147,M4147,256,unknown,240,unknown
4148,M4148,256,unknown,240,gb
4149,M4149,256,unknown,480,gb
4150,M4150,256,unknown,480,gb
4151,M4151,256,unknown,240,unknown
4152,M4152,256,unknown,240,unknown
4153,M4153,256,unknown,240,unknown
4154,M4154,320,gb,240,unknown
4155,M4155,256,unknown,240,unknown
4156,M4156,256,unknown,240,unknown
4157,M4157,256,unknown,240,unknown
4158,M4158,256,unknown,240,unknown
4159,M4159,256,unknown,240,unknown
4160,M4160,256,unknown,240,unknown
4161,M4161,256,unknown,240,unknown
4162,M4162,256,unknown,240,unknown
4163,M4163,256,unknown,240,unknown
4164,M4164,256,unknown,240,unknown
4165,M4165,256,unknown,240,unknown
4166,M4166,256,unknown,240,unknown
4167,M4167,256,unknown,240,unknown
4168,M4168,256,unknown,240,unknown
4169,M4169,256,unknown,240,unknown
4170,M4170,256,unknown,480,gb
4171,M4171,256,unknown,240,unknown
4172,M4172,256,unknown,480,gb
4173,M4173,256,unknown,240,unknown
4174,M4174,256,unknown,240,unknown
4175,M4175,256,unknown,120,gb
4176,M4176,256,unknown,960,gb
4177,M4177,256,unknown,240,unknown
4178,M4178,256,unknown,240,unknown
4179,M4179,256,unknown,120,gb
4180,M4180,256,unknown,240,unknown
4181,M4181,256,unknown,240,unknown
