,SCREEN_ID,SCREEN_SIZE_INCH,COLOR,WIDTH_DISPLAY,HEIGHT_DISPLAY,DISPLAY,WEBCAM(BUILT-IN)
0,S0,14.0,gray,2160.0,1440.0,NO,YES
1,S1,14.0,black,1920.0,1080.0,YES,YES
2,S2,11.6,black,1366.0,768.0,YES,YES
3,S3,12.5,other,1366.0,768.0,YES,YES
4,S4,11.6,black,1366.0,768.0,NO,YES
5,S5,11.6,black,1920.0,1080.0,NO,NO
6,S6,11.6,gray,1920.0,1080.0,NO,YES
7,S7,14.0,black,1920.0,1080.0,NO,NO
8,S8,14.0,silver,1920.0,1080.0,NO,NO
9,S9,14.0,black,1920.0,1080.0,NO,YES
10,S10,13.3,other,1920.0,1080.0,NO,YES
11,S11,11.6,silver,1366.0,768.0,NO,NO
12,S12,14.1,gray,1920.0,1080.0,NO,NO
13,S13,14.0,gray,2160.0,1440.0,NO,NO
14,S14,2.0,black,1920.0,1080.0,NO,NO
15,S15,15.6,black,1920.0,1080.0,NO,YES
16,S16,11.0,black,1366.0,768.0,NO,YES
17,S17,11.6,gray,1366.0,768.0,NO,YES
18,S18,14.0,black,1920.0,1080.0,NO,YES
19,S19,16.0,other,2560.0,1600.0,YES,YES
20,S20,14.0,silver,1920.0,1080.0,NO,YES
21,S21,12.5,black,1920.0,1080.0,NO,NO
22,S22,8.43,other,1920.0,1080.0,NO,YES
23,S23,13.0,silver,3000.0,2000.0,NO,NO
24,S24,12.0,gray,2160.0,1440.0,NO,YES
25,S25,11.6,black,1366.0,768.0,NO,NO
26,S26,15.6,silver,1920.0,1080.0,NO,YES
27,S27,8.43,other,1920.0,1080.0,NO,YES
28,S28,15.6,black,1920.0,1080.0,NO,NO
29,S29,15.6,gray,1920.0,1080.0,YES,YES
30,S30,14.0,black,1920.0,1080.0,NO,YES
31,S31,11.6,black,1366.0,768.0,YES,YES
32,S32,15.6,black,1920.0,1080.0,NO,YES
33,S33,14.1,gray,1920.0,1080.0,NO,YES
34,S34,16.0,gray,2560.0,1600.0,NO,YES
35,S35,14.0,brown,1920.0,1080.0,NO,NO
36,S36,15.61,black,1920.0,1080.0,NO,NO
37,S37,14.0,black,1366.0,768.0,NO,YES
38,S38,13.5,gray,2256.0,1504.0,YES,YES
39,S39,14.0,black,1920.0,1080.0,NO,YES
40,S40,15.6,black,1920.0,1080.0,NO,YES
41,S41,14.0,black,1920.0,1080.0,NO,NO
42,S42,17.3,black,1920.0,1080.0,NO,YES
43,S43,14.0,multicolor,1366.0,768.0,NO,NO
44,S44,15.6,black,1920.0,1080.0,NO,NO
45,S45,15.6,other,1920.0,1080.0,NO,YES
46,S46,11.6,multicolor,1366.0,768.0,NO,NO
47,S47,12.5,other,1920.0,1080.0,NO,YES
48,S48,11.6,black,1366.0,768.0,NO,YES
49,S49,11.6,gray,1366.0,768.0,YES,YES
50,S50,12.5,black,1920.0,1080.0,NO,YES
51,S51,14.0,other,1920.0,1080.0,NO,YES
52,S52,12.5,black,1366.0,768.0,NO,NO
53,S53,13.5,silver,3000.0,2000.0,NO,YES
54,S54,15.6,black,1920.0,1080.0,NO,YES
55,S55,12.5,other,1920.0,1080.0,NO,YES
56,S56,14.0,black,1920.0,1080.0,YES,NO
57,S57,13.3,black,1366.0,768.0,NO,YES
58,S58,11.6,black,1366.0,768.0,NO,YES
59,S59,15.6,grey,1920.0,1080.0,NO,NO
60,S60,18.4,other,1920.0,1080.0,NO,YES
61,S61,14.0,other,1920.0,1080.0,NO,NO
62,S62,15.6,other,1920.0,1080.0,NO,NO
63,S63,13.3,silver,1920.0,1080.0,NO,NO
64,S64,14.0,silver,1920.0,1080.0,NO,YES
65,S65,14.0,black,1920.0,1080.0,NO,NO
66,S66,12.5,other,1920.0,1080.0,NO,NO
67,S67,12.3,silver,2736.0,1824.0,NO,NO
68,S68,14.0,black,1920.0,1080.0,NO,YES
69,S69,10.1,gray,1920.0,1200.0,NO,YES
70,S70,15.6,silver,1920.0,1200.0,NO,YES
71,S71,15.6,blue,1920.0,1080.0,NO,YES
72,S72,14.0,gray,1920.0,1080.0,NO,NO
73,S73,15.6,other,1920.0,1080.0,NO,YES
74,S74,14.1,black,2560.0,1440.0,NO,NO
75,S75,12.0,silver,2160.0,1440.0,NO,YES
76,S76,14.0,black,1366.0,768.0,NO,YES
77,S77,13.0,gray,1366.0,768.0,NO,YES
78,S78,8.43,other,1920.0,1080.0,NO,YES
79,S79,15.6,other,1920.0,1080.0,NO,NO
80,S80,14.0,other,1920.0,1080.0,NO,YES
81,S81,15.6,gray,1920.0,1080.0,YES,YES
82,S82,14.0,gray,1920.0,1080.0,NO,YES
83,S83,11.6,silver,1366.0,768.0,NO,YES
84,S84,7.2,multicolor,1920.0,1080.0,NO,YES
85,S85,11.6,gray,1366.0,768.0,NO,NO
86,S86,11.6,black,1366.0,768.0,NO,NO
87,S87,14.0,silver,1920.0,1080.0,NO,NO
88,S88,14.0,gray,1366.0,768.0,NO,NO
89,S89,8.43,other,1920.0,1080.0,NO,YES
90,S90,11.6,gray,1366.0,768.0,NO,NO
91,S91,14.1,other,1920.0,1080.0,NO,YES
92,S92,11.6,other,1920.0,1080.0,NO,NO
93,S93,12.5,other,1920.0,1080.0,NO,NO
94,S94,13.3,other,1920.0,1080.0,NO,NO
95,S95,8.43,other,1920.0,1080.0,NO,NO
96,S96,8.43,other,1920.0,1080.0,NO,NO
97,S97,8.43,other,1920.0,1080.0,NO,NO
98,S98,14.0,other,1280.0,720.0,NO,NO
99,S99,8.43,other,1920.0,1080.0,NO,NO
100,S100,8.43,other,1920.0,1080.0,NO,NO
101,S101,14.0,black,1366.0,768.0,NO,NO
102,S102,14.0,multicolor,1280.0,800.0,NO,YES
103,S103,14.0,black,1366.0,768.0,NO,NO
104,S104,8.43,other,1920.0,1080.0,NO,NO
105,S105,13.3,black,1920.0,1080.0,NO,NO
106,S106,14.0,gray,1920.0,1200.0,NO,NO
107,S107,8.43,other,1920.0,1080.0,NO,YES
108,S108,8.43,other,1920.0,1080.0,NO,NO
109,S109,8.43,other,1920.0,1080.0,NO,NO
110,S110,8.43,other,1920.0,1080.0,NO,NO
111,S111,14.0,other,1280.0,720.0,NO,NO
112,S112,8.43,other,1920.0,1080.0,NO,NO
113,S113,15.6,other,1920.0,1080.0,NO,NO
114,S114,12.5,other,1920.0,1080.0,NO,NO
115,S115,14.0,silver,1920.0,1080.0,NO,YES
116,S116,14.1,other,1920.0,1080.0,YES,YES
117,S117,8.43,other,1920.0,1080.0,NO,NO
118,S118,11.6,other,1920.0,1080.0,NO,NO
119,S119,13.5,silver,2256.0,1504.0,NO,NO
120,S120,15.6,silver,1920.0,1080.0,NO,YES
121,S121,8.43,other,1920.0,1080.0,NO,YES
122,S122,8.43,other,1920.0,1080.0,NO,NO
123,S123,13.3,other,1280.0,720.0,NO,NO
124,S124,8.43,other,1920.0,1080.0,NO,YES
125,S125,8.43,other,1920.0,1080.0,NO,NO
126,S126,15.6,other,1920.0,1080.0,NO,NO
127,S127,15.4,black,1280.0,800.0,NO,NO
128,S128,8.43,other,1920.0,1080.0,NO,NO
129,S129,8.43,other,1920.0,1080.0,NO,NO
130,S130,8.43,other,1920.0,1080.0,NO,NO
131,S131,15.6,black,1920.0,1080.0,NO,NO
132,S132,8.43,black,1920.0,1080.0,NO,NO
133,S133,13.3,other,1280.0,720.0,NO,NO
134,S134,14.0,silver,1366.0,768.0,NO,YES
135,S135,13.0,other,1920.0,1080.0,NO,YES
136,S136,14.0,other,1920.0,1200.0,NO,YES
137,S137,15.6,other,1920.0,1080.0,NO,NO
138,S138,8.43,other,1920.0,1080.0,NO,NO
139,S139,8.43,other,1920.0,1080.0,NO,NO
140,S140,8.43,other,1920.0,1080.0,NO,NO
141,S141,14.0,other,1280.0,720.0,NO,NO
142,S142,8.43,black,1920.0,1080.0,NO,YES
143,S143,12.5,other,1920.0,1080.0,NO,NO
144,S144,8.43,black,1920.0,1080.0,NO,YES
145,S145,8.43,other,1920.0,1080.0,NO,NO
146,S146,8.43,other,1920.0,1080.0,NO,NO
147,S147,8.43,other,1920.0,1080.0,NO,NO
148,S148,8.43,other,1920.0,1080.0,NO,NO
149,S149,8.43,other,1920.0,1080.0,NO,NO
150,S150,8.43,other,1920.0,1080.0,NO,NO
151,S151,8.43,other,1920.0,1080.0,NO,NO
152,S152,8.43,other,1920.0,1080.0,NO,NO
153,S153,8.43,other,1920.0,1080.0,NO,NO
154,S154,8.43,other,1920.0,1080.0,NO,NO
155,S155,8.43,other,1920.0,1080.0,NO,NO
156,S156,8.43,black,1920.0,1080.0,NO,NO
157,S157,13.3,other,1280.0,720.0,NO,NO
158,S158,14.0,other,1600.0,900.0,NO,YES
159,S159,12.5,black,1920.0,1080.0,NO,NO
160,S160,8.43,other,1920.0,1080.0,NO,YES
161,S161,8.43,other,1920.0,1080.0,NO,NO
162,S162,14.0,black,1280.0,720.0,NO,NO
163,S163,8.43,other,1920.0,1080.0,NO,NO
164,S164,8.43,other,1920.0,1080.0,NO,NO
165,S165,8.43,other,1920.0,1080.0,NO,NO
166,S166,8.43,other,1920.0,1080.0,NO,NO
167,S167,8.43,other,1920.0,1080.0,NO,NO
168,S168,12.5,black,1920.0,1080.0,NO,NO
169,S169,8.43,other,1920.0,1080.0,NO,YES
170,S170,8.43,other,1920.0,1080.0,NO,NO
171,S171,8.43,black,1920.0,1080.0,NO,NO
172,S172,8.43,other,1920.0,1080.0,NO,NO
173,S173,8.43,other,1920.0,1080.0,NO,NO
174,S174,8.43,other,1920.0,1080.0,NO,NO
175,S175,8.43,black,1920.0,1080.0,NO,NO
176,S176,8.43,other,1920.0,1080.0,NO,NO
177,S177,8.43,other,1920.0,1080.0,NO,NO
178,S178,8.43,other,1920.0,1080.0,NO,NO
179,S179,8.43,other,1920.0,1080.0,NO,NO
180,S180,8.43,other,1920.0,1080.0,NO,NO
181,S181,8.43,other,1920.0,1080.0,NO,NO
182,S182,8.43,other,1920.0,1080.0,NO,NO
183,S183,8.43,other,1920.0,1080.0,NO,NO
184,S184,8.43,other,1920.0,1080.0,NO,NO
185,S185,8.43,other,1920.0,1080.0,NO,NO
186,S186,8.43,other,1920.0,1080.0,NO,NO
187,S187,8.43,other,1920.0,1080.0,NO,NO
188,S188,8.43,other,1920.0,1080.0,NO,NO
189,S189,8.43,other,1920.0,1080.0,NO,NO
190,S190,8.43,other,1920.0,1080.0,NO,NO
191,S191,14.0,silver,1920.0,1080.0,NO,NO
192,S192,8.43,other,1920.0,1080.0,NO,YES
193,S193,13.3,other,1280.0,720.0,NO,NO
194,S194,8.43,other,1920.0,1080.0,NO,YES
195,S195,8.43,other,1920.0,1080.0,NO,NO
196,S196,14.0,other,1280.0,720.0,NO,NO
197,S197,14.0,other,1920.0,1080.0,NO,NO
198,S198,14.0,black,1366.0,768.0,NO,NO
199,S199,14.0,other,1920.0,1080.0,NO,NO
200,S200,8.43,black,1920.0,1080.0,NO,NO
201,S201,13.3,other,1280.0,720.0,NO,NO
202,S202,8.43,other,1920.0,1080.0,NO,YES
203,S203,8.43,other,1920.0,1080.0,NO,NO
204,S204,8.43,other,1920.0,1080.0,NO,NO
205,S205,8.43,other,1920.0,1080.0,NO,NO
206,S206,8.43,black,1920.0,1080.0,NO,NO
207,S207,8.43,other,1920.0,1080.0,NO,NO
208,S208,8.43,other,1920.0,1080.0,NO,NO
209,S209,8.43,other,1920.0,1080.0,NO,NO
210,S210,8.43,other,1920.0,1080.0,NO,NO
211,S211,8.43,black,1920.0,1080.0,NO,NO
212,S212,8.43,other,1920.0,1080.0,NO,NO
213,S213,8.43,other,1920.0,1080.0,NO,NO
214,S214,8.43,other,1920.0,1080.0,NO,NO
215,S215,8.43,other,1920.0,1080.0,NO,NO
216,S216,8.43,other,1920.0,1080.0,NO,NO
217,S217,8.43,other,1920.0,1080.0,NO,NO
218,S218,8.43,other,1920.0,1080.0,NO,NO
219,S219,8.43,other,1920.0,1080.0,NO,NO
220,S220,8.43,other,1920.0,1080.0,NO,NO
221,S221,8.43,other,1920.0,1080.0,NO,NO
222,S222,8.43,other,1920.0,1080.0,NO,NO
223,S223,15.6,other,1280.0,720.0,NO,NO
224,S224,8.43,black,1920.0,1080.0,NO,NO
225,S225,8.43,other,1920.0,1080.0,NO,NO
226,S226,8.43,other,1920.0,1080.0,NO,NO
227,S227,8.43,other,1920.0,1080.0,NO,NO
228,S228,14.0,black,1920.0,1080.0,NO,NO
229,S229,8.43,other,1920.0,1080.0,NO,NO
230,S230,13.3,other,1280.0,720.0,NO,NO
231,S231,8.43,other,1920.0,1080.0,NO,YES
232,S232,8.43,black,1920.0,1080.0,NO,NO
233,S233,8.43,other,1920.0,1080.0,NO,NO
234,S234,14.0,other,1280.0,720.0,NO,NO
235,S235,8.43,other,1920.0,1080.0,NO,NO
236,S236,8.43,other,1920.0,1080.0,NO,NO
237,S237,8.43,black,1920.0,1080.0,NO,NO
238,S238,8.43,other,1920.0,1080.0,NO,NO
239,S239,8.43,other,1920.0,1080.0,NO,NO
240,S240,8.43,other,1920.0,1080.0,NO,NO
241,S241,8.43,other,1920.0,1080.0,NO,NO
242,S242,8.43,other,1920.0,1080.0,NO,NO
243,S243,8.43,black,1920.0,1080.0,NO,NO
244,S244,15.6,other,1280.0,720.0,NO,NO
245,S245,8.43,other,1920.0,1080.0,NO,YES
246,S246,8.43,other,1920.0,1080.0,NO,NO
247,S247,8.43,other,1920.0,1080.0,NO,NO
248,S248,14.0,other,1280.0,720.0,NO,NO
249,S249,14.0,other,1280.0,720.0,NO,NO
250,S250,8.43,other,1920.0,1080.0,NO,NO
251,S251,15.6,black,1920.0,1080.0,NO,NO
252,S252,8.43,other,1920.0,1080.0,NO,YES
253,S253,8.43,other,1920.0,1080.0,NO,NO
254,S254,8.43,other,1920.0,1080.0,NO,NO
255,S255,14.1,other,1920.0,1080.0,NO,NO
256,S256,14.0,black,1920.0,1080.0,NO,NO
257,S257,13.3,other,1280.0,720.0,NO,YES
258,S258,14.0,other,1280.0,720.0,NO,YES
259,S259,8.43,other,1920.0,1080.0,NO,NO
260,S260,8.43,other,1920.0,1080.0,NO,NO
261,S261,8.43,other,1920.0,1080.0,NO,NO
262,S262,8.43,black,1920.0,1080.0,NO,NO
263,S263,8.43,other,1920.0,1080.0,NO,NO
264,S264,8.43,other,1920.0,1080.0,NO,NO
265,S265,14.0,other,1280.0,720.0,NO,NO
266,S266,13.3,black,1280.0,720.0,NO,NO
267,S267,12.5,black,1920.0,1080.0,NO,YES
268,S268,15.6,black,1280.0,720.0,NO,YES
269,S269,8.43,other,1920.0,1080.0,NO,NO
270,S270,8.43,other,1920.0,1080.0,NO,NO
271,S271,8.43,other,1920.0,1080.0,NO,NO
272,S272,8.43,other,1920.0,1080.0,NO,NO
273,S273,8.43,other,1920.0,1080.0,NO,NO
274,S274,14.0,other,1280.0,720.0,NO,NO
275,S275,8.43,other,1920.0,1080.0,NO,NO
276,S276,8.43,other,1920.0,1080.0,NO,NO
277,S277,8.43,other,1920.0,1080.0,NO,NO
278,S278,15.6,gray,1366.0,768.0,NO,NO
279,S279,8.43,black,1920.0,1080.0,NO,NO
280,S280,8.43,other,1920.0,1080.0,NO,NO
281,S281,8.43,other,1920.0,1080.0,NO,NO
282,S282,12.5,black,1920.0,1080.0,NO,NO
283,S283,8.43,other,1920.0,1080.0,NO,YES
284,S284,14.0,other,1280.0,720.0,NO,NO
285,S285,8.43,other,1920.0,1080.0,NO,NO
286,S286,8.43,other,1920.0,1080.0,NO,NO
287,S287,14.0,other,1280.0,720.0,NO,NO
288,S288,8.43,black,1920.0,1080.0,NO,NO
289,S289,8.43,black,1920.0,1080.0,NO,NO
290,S290,15.6,silver,1920.0,1080.0,NO,NO
291,S291,8.43,other,1920.0,1080.0,NO,YES
292,S292,8.43,other,1920.0,1080.0,NO,NO
293,S293,8.43,other,1920.0,1080.0,NO,NO
294,S294,8.43,other,1920.0,1080.0,NO,NO
295,S295,8.43,black,1920.0,1080.0,NO,NO
296,S296,8.43,other,1920.0,1080.0,NO,NO
297,S297,8.43,other,1920.0,1080.0,NO,NO
298,S298,13.0,other,1280.0,720.0,NO,NO
299,S299,14.0,black,1280.0,720.0,NO,YES
300,S300,8.43,other,1920.0,1080.0,NO,NO
301,S301,8.43,other,1920.0,1080.0,NO,NO
302,S302,8.43,other,1920.0,1080.0,NO,NO
303,S303,8.43,black,1920.0,1080.0,NO,NO
304,S304,8.43,other,1920.0,1080.0,NO,NO
305,S305,8.43,other,1920.0,1080.0,NO,NO
306,S306,8.43,other,1920.0,1080.0,NO,NO
307,S307,17.3,other,1920.0,1080.0,NO,NO
308,S308,8.43,other,1920.0,1080.0,NO,NO
309,S309,8.43,other,1920.0,1080.0,NO,NO
310,S310,8.43,other,1920.0,1080.0,NO,NO
311,S311,8.43,other,1920.0,1080.0,NO,NO
312,S312,8.43,other,1920.0,1080.0,NO,NO
313,S313,8.43,black,1920.0,1080.0,NO,NO
314,S314,8.43,black,1920.0,1080.0,NO,NO
315,S315,14.0,other,1280.0,720.0,NO,NO
316,S316,8.43,other,1920.0,1080.0,NO,YES
317,S317,14.0,other,1280.0,720.0,NO,NO
318,S318,8.43,other,1920.0,1080.0,NO,NO
319,S319,13.5,other,1920.0,1080.0,NO,NO
320,S320,8.43,other,1920.0,1080.0,NO,NO
321,S321,8.43,other,1920.0,1080.0,NO,NO
322,S322,8.43,other,1920.0,1080.0,NO,NO
323,S323,8.43,other,1920.0,1080.0,NO,NO
324,S324,8.43,other,1920.0,1080.0,NO,NO
325,S325,14.0,other,1920.0,1080.0,NO,NO
326,S326,8.43,other,1920.0,1080.0,NO,NO
327,S327,8.43,black,1920.0,1080.0,NO,NO
328,S328,15.0,other,1920.0,1080.0,NO,NO
329,S329,8.43,black,1920.0,1080.0,NO,NO
330,S330,8.43,other,1024.0,576.0,NO,NO
331,S331,14.0,other,1280.0,720.0,NO,NO
332,S332,8.43,other,1920.0,1080.0,NO,NO
333,S333,8.43,other,1920.0,1080.0,NO,NO
334,S334,8.43,other,1920.0,1080.0,NO,NO
335,S335,14.0,other,1280.0,720.0,NO,NO
336,S336,14.0,other,1920.0,1080.0,NO,NO
337,S337,8.43,other,1920.0,1080.0,NO,NO
338,S338,12.5,other,1920.0,1080.0,NO,NO
339,S339,14.0,other,1280.0,720.0,NO,YES
340,S340,8.43,other,1920.0,1080.0,NO,NO
341,S341,8.43,other,1920.0,1080.0,NO,NO
342,S342,14.0,other,1920.0,1080.0,NO,NO
343,S343,8.43,black,1920.0,1080.0,NO,NO
344,S344,8.43,other,1920.0,1080.0,NO,NO
345,S345,14.0,black,1366.0,768.0,NO,NO
346,S346,8.43,other,1920.0,1080.0,NO,NO
347,S347,8.43,other,1920.0,1080.0,NO,NO
348,S348,8.43,other,1920.0,1080.0,NO,NO
349,S349,8.43,other,1920.0,1080.0,NO,NO
350,S350,8.43,other,1920.0,1080.0,NO,NO
351,S351,8.43,other,1920.0,1080.0,NO,NO
352,S352,8.43,other,1920.0,1080.0,NO,NO
353,S353,8.43,other,1920.0,1080.0,NO,NO
354,S354,8.43,black,1920.0,1080.0,NO,NO
355,S355,8.43,black,1920.0,1080.0,NO,NO
356,S356,8.43,other,1920.0,1080.0,NO,NO
357,S357,8.43,other,1920.0,1080.0,NO,NO
358,S358,15.6,other,1920.0,1080.0,NO,NO
359,S359,13.3,black,1280.0,720.0,NO,NO
360,S360,8.43,other,1920.0,1080.0,NO,YES
361,S361,8.43,other,1920.0,1080.0,NO,NO
362,S362,8.43,other,1920.0,1080.0,NO,NO
363,S363,8.43,other,1920.0,1080.0,NO,NO
364,S364,14.0,black,1920.0,1080.0,NO,NO
365,S365,8.43,black,1920.0,1080.0,NO,NO
366,S366,8.43,other,1920.0,1080.0,NO,NO
367,S367,8.43,other,1920.0,1080.0,NO,NO
368,S368,14.0,black,1280.0,720.0,NO,NO
369,S369,14.0,other,1280.0,720.0,NO,NO
370,S370,14.0,black,1280.0,720.0,NO,NO
371,S371,8.43,other,1920.0,1080.0,NO,NO
372,S372,8.43,other,1920.0,1080.0,NO,NO
373,S373,8.43,other,1920.0,1080.0,NO,NO
374,S374,8.43,other,1920.0,1080.0,NO,NO
375,S375,8.43,other,1920.0,1080.0,NO,NO
376,S376,8.43,black,1920.0,1080.0,NO,NO
377,S377,8.43,other,1920.0,1080.0,NO,NO
378,S378,8.43,other,1920.0,1080.0,NO,NO
379,S379,8.43,other,1920.0,1080.0,NO,NO
380,S380,8.43,other,1920.0,1080.0,NO,NO
381,S381,8.43,other,1920.0,1080.0,NO,NO
382,S382,14.0,other,1920.0,1080.0,NO,NO
383,S383,14.0,black,1280.0,720.0,NO,YES
384,S384,8.43,other,1920.0,1080.0,NO,NO
385,S385,8.43,other,1920.0,1080.0,NO,NO
386,S386,8.43,other,1920.0,1080.0,NO,NO
387,S387,15.6,black,1920.0,1080.0,NO,NO
388,S388,14.0,black,1280.0,720.0,NO,YES
389,S389,8.43,other,1920.0,1080.0,NO,NO
390,S390,8.43,other,1920.0,1080.0,NO,NO
391,S391,8.43,other,1920.0,1080.0,NO,NO
392,S392,8.43,other,1920.0,1080.0,NO,NO
393,S393,8.43,other,1920.0,1080.0,NO,NO
394,S394,8.43,other,1920.0,1080.0,NO,NO
395,S395,8.43,other,1920.0,1080.0,NO,NO
396,S396,15.6,gray,1920.0,1080.0,NO,NO
397,S397,13.3,other,1280.0,720.0,YES,YES
398,S398,8.43,other,1920.0,1080.0,NO,YES
399,S399,14.0,other,1366.0,768.0,NO,NO
400,S400,8.43,other,1920.0,1080.0,NO,NO
401,S401,8.43,other,1920.0,1080.0,NO,NO
402,S402,8.43,other,1920.0,1080.0,NO,NO
403,S403,14.0,other,1280.0,720.0,NO,NO
404,S404,15.6,other,1280.0,720.0,NO,NO
405,S405,14.0,other,1280.0,720.0,NO,NO
406,S406,8.43,other,1920.0,1080.0,NO,YES
407,S407,8.43,other,1920.0,1080.0,NO,NO
408,S408,8.43,other,1920.0,1080.0,NO,NO
409,S409,8.43,other,1920.0,1080.0,NO,NO
410,S410,8.43,other,1920.0,1080.0,NO,NO
411,S411,8.43,other,1920.0,1080.0,NO,NO
412,S412,8.43,other,1920.0,1080.0,NO,NO
413,S413,8.43,other,1920.0,1080.0,NO,NO
414,S414,8.43,other,1920.0,1080.0,NO,NO
415,S415,8.43,other,1920.0,1080.0,NO,NO
416,S416,8.43,other,1920.0,1080.0,NO,NO
417,S417,8.43,other,1920.0,1080.0,NO,NO
418,S418,8.43,other,1920.0,1080.0,NO,NO
419,S419,8.43,other,1920.0,1080.0,NO,NO
420,S420,8.43,other,1920.0,1080.0,NO,NO
421,S421,8.43,other,1920.0,1080.0,NO,NO
422,S422,8.43,other,1920.0,1080.0,NO,NO
423,S423,8.43,other,1920.0,1080.0,NO,NO
424,S424,13.3,other,1280.0,720.0,NO,NO
425,S425,8.43,black,1920.0,1080.0,NO,YES
426,S426,14.0,other,1280.0,720.0,NO,NO
427,S427,8.43,other,1920.0,1080.0,NO,NO
428,S428,8.43,other,1920.0,1080.0,NO,NO
429,S429,8.43,other,1920.0,1080.0,NO,NO
430,S430,8.43,other,1920.0,1080.0,NO,NO
431,S431,13.3,other,1280.0,720.0,NO,NO
432,S432,8.43,other,1920.0,1080.0,NO,YES
433,S433,8.43,other,1920.0,1080.0,NO,NO
434,S434,8.43,other,1920.0,1080.0,NO,NO
435,S435,8.43,black,1920.0,1080.0,NO,NO
436,S436,14.0,other,1280.0,720.0,NO,NO
437,S437,14.0,black,1920.0,1080.0,NO,NO
438,S438,8.43,other,1920.0,1080.0,NO,NO
439,S439,8.43,other,1920.0,1080.0,NO,NO
440,S440,8.43,other,1920.0,1080.0,NO,NO
441,S441,8.43,other,1920.0,1080.0,NO,NO
442,S442,8.43,other,1920.0,1080.0,NO,NO
443,S443,8.43,other,1920.0,1080.0,NO,NO
444,S444,8.43,other,1920.0,1080.0,NO,NO
445,S445,15.6,other,1280.0,720.0,NO,NO
446,S446,8.43,other,1920.0,1080.0,NO,YES
447,S447,15.6,other,1280.0,720.0,NO,NO
448,S448,13.3,black,1280.0,720.0,NO,NO
449,S449,8.43,other,1920.0,1080.0,NO,YES
450,S450,8.43,other,1920.0,1080.0,NO,NO
451,S451,8.43,other,1920.0,1080.0,NO,NO
452,S452,8.43,other,1920.0,1080.0,NO,NO
453,S453,8.43,other,1920.0,1080.0,NO,NO
454,S454,8.43,other,1920.0,1080.0,NO,NO
455,S455,8.43,other,1920.0,1080.0,NO,NO
456,S456,8.43,other,1920.0,1080.0,NO,NO
457,S457,8.43,other,1920.0,1080.0,NO,NO
458,S458,14.0,other,1280.0,720.0,NO,NO
459,S459,8.43,other,1920.0,1080.0,NO,YES
460,S460,8.43,other,1920.0,1080.0,NO,NO
461,S461,8.43,other,1920.0,1080.0,NO,NO
462,S462,8.43,black,1920.0,1080.0,NO,NO
463,S463,8.43,other,1920.0,1080.0,NO,NO
464,S464,8.43,other,1920.0,1080.0,NO,NO
465,S465,8.43,other,1920.0,1080.0,NO,NO
466,S466,8.43,other,1920.0,1080.0,NO,NO
467,S467,8.43,other,1920.0,1080.0,NO,NO
468,S468,13.3,gray,1280.0,720.0,NO,NO
469,S469,8.43,other,1920.0,1080.0,NO,YES
470,S470,8.43,other,1920.0,1080.0,NO,NO
471,S471,8.43,other,1920.0,1080.0,NO,NO
472,S472,8.43,other,1920.0,1080.0,NO,NO
473,S473,8.43,other,1920.0,1080.0,NO,NO
474,S474,8.43,other,1920.0,1080.0,NO,NO
475,S475,8.43,other,1920.0,1080.0,NO,NO
476,S476,8.43,other,1920.0,1080.0,NO,NO
477,S477,8.43,other,1920.0,1080.0,NO,NO
478,S478,8.43,other,1920.0,1080.0,NO,NO
479,S479,8.43,other,1920.0,1080.0,NO,NO
480,S480,8.43,other,1920.0,1080.0,NO,NO
481,S481,8.43,other,1920.0,1080.0,NO,NO
482,S482,8.43,other,1920.0,1080.0,NO,NO
483,S483,8.43,other,1920.0,1080.0,NO,NO
484,S484,15.6,gray,1920.0,1080.0,NO,NO
485,S485,15.6,blue,1920.0,1080.0,NO,YES
486,S486,11.6,black,1920.0,1080.0,NO,NO
487,S487,14.0,black,1920.0,1080.0,NO,YES
488,S488,14.0,black,1920.0,1080.0,NO,YES
489,S489,15.6,blue,1920.0,1080.0,NO,NO
490,S490,15.6,other,1920.0,1080.0,NO,YES
491,S491,14.0,silver,1920.0,1200.0,NO,YES
492,S492,14.0,gray,1920.0,1080.0,NO,NO
493,S493,14.0,other,1920.0,1080.0,NO,NO
494,S494,14.0,other,1920.0,1080.0,NO,NO
495,S495,12.3,silver,1920.0,1080.0,NO,NO
496,S496,17.0,other,1920.0,1080.0,NO,NO
497,S497,14.0,black,1920.0,1080.0,NO,NO
498,S498,12.0,other,1920.0,1080.0,NO,NO
499,S499,15.6,other,1920.0,1080.0,NO,NO
500,S500,14.0,black,1920.0,1080.0,NO,NO
501,S501,8.43,other,1920.0,1080.0,NO,YES
502,S502,15.0,silver,2256.0,1504.0,NO,NO
503,S503,17.3,other,1600.0,900.0,NO,YES
504,S504,15.6,black,1920.0,1080.0,NO,NO
505,S505,15.0,black,1366.0,768.0,YES,YES
506,S506,12.0,silver,1920.0,1080.0,NO,NO
507,S507,8.43,other,1920.0,1080.0,NO,NO
508,S508,8.1,black,1280.0,800.0,NO,NO
509,S509,15.6,black,3840.0,2160.0,NO,YES
510,S510,13.5,silver,2256.0,1504.0,NO,YES
511,S511,14.0,silver,1920.0,1080.0,NO,YES
512,S512,11.6,other,1920.0,1080.0,NO,YES
513,S513,13.3,black,1920.0,1080.0,NO,NO
514,S514,15.6,black,1920.0,1080.0,NO,YES
515,S515,14.0,other,1920.0,1080.0,NO,YES
