,PROCESSOR_ID,PROCESSOR,PROCESSOR_SPEED,PROCESSOR_SPEED_UNIT
3735,P3735,intel core i7 11th generation,3.0,GHz
3736,P3736,intel celeron n,1.1,GHz
3737,P3737,intel core i7-11800h,2.3,GHz
3738,P3738,intel celeron,2.16,GHz
3739,P3739,intel celeron,1.6,GHz
3740,P3740,intel core i5 4th generation,0.0,unknown
3741,P3741,intel core i7-6600u,2.6,GHz
3742,P3742,amd ryzen 3,2.6,GHz
3743,P3743,intel core i5 8th generation,1.7,GHz
3744,P3744,i5-7200u,2.5,GHz
3745,P3745,intel core i7,4.2,GHz
3746,P3746,intel core i5 10th generation,0.0,unknown
3747,P3747,intel core i7 11th generation,2.8,GHz
3748,P3748,intel core i7 7th generation,2.8,GHz
3749,P3749,intel celeron n,1.1,GHz
3750,P3750,intel core i5 8th generation,1.6,GHz
3751,P3751,intel celeron n,1.1,GHz
3752,P3752,intel core i7 8th generation,1.9,GHz
3753,P3753,intel celeron,2.16,GHz
3754,P3754,intel core i7 11th generation,2.8,GHz
3755,P3755,intel core i5 8th generation,1.7,GHz
3756,P3756,intel core i5 4th generation,1.9,GHz
3757,P3757,intel pentium gold,1.1,GHz
3758,P3758,intel core i5 7th generation,2.6,GHz
3759,P3759,intel core i3 6th generation,2.3,GHz
3760,P3760,ryzen,3.2,GHz
3761,P3761,intel core i7 11th generation,2.0,GHz
3762,P3762,intel core i7 8th generation,1.9,GHz
3763,P3763,intel or amd,1.8,GHz
3764,P3764,intel core i5 4th generation,1.99,GHz
3765,P3765,undefined,0.0,unknown
3766,P3766,undefined,0.0,unknown
3767,P3767,not applicable,0.0,unknown
3768,P3768,intel core i5 4th generation,1.99,GHz
3769,P3769,undefined,0.0,unknown
3770,P3770,intel core i5 11th generation,2.4,GHz
3771,P3771,undefined,0.0,unknown
3772,P3772,intel core i5 6th generation,2.8,GHz
3773,P3773,undefined,0.0,unknown
3774,P3774,undefined,0.0,unknown
3775,P3775,intel core i3 4th generation,1.7,GHz
3776,P3776,not applicable,0.0,unknown
3777,P3777,intel core i7 8th generation,1.8,GHz
3778,P3778,undefined,0.0,unknown
3779,P3779,pentium,0.0,unknown
3780,P3780,not applicable,0.0,unknown
3781,P3781,intel core i5 6th generation,2.8,GHz
3782,P3782,intel core i5 4th generation,2.6,GHz
3783,P3783,intel core i7 6th generation,2.6,GHz
3784,P3784,undefined,0.0,unknown
3785,P3785,intel pentium,2.7,GHz
3786,P3786,amd ryzen 3,2.0,GHz
3787,P3787,not applicable,0.0,unknown
3788,P3788,undefined,0.0,unknown
3789,P3789,intel core i5 4th generation,2.6,GHz
3790,P3790,undefined,0.0,unknown
3791,P3791,intel core i5 5th generation,2.7,GHz
3792,P3792,undefined,0.0,unknown
3793,P3793,intel core m3 7th generation,0.0,unknown
3794,P3794,undefined,0.0,unknown
3795,P3795,undefined,0.0,unknown
3796,P3796,not applicable,0.0,unknown
3797,P3797,intel core i3 4th generation,3.0,GHz
3798,P3798,undefined,0.0,unknown
3799,P3799,not applicable,0.0,unknown
3800,P3800,intel core i5 5th generation,0.0,unknown
3801,P3801,intel core i5 4th generation,3.0,GHz
3802,P3802,not applicable,0.0,unknown
3803,P3803,undefined,0.0,unknown
3804,P3804,intel core i5 6th generation,2.8,GHz
3805,P3805,undefined,0.0,unknown
3806,P3806,intel,0.0,unknown
3807,P3807,intel core i5 4th generation,2.6,GHz
3808,P3808,not applicable,0.0,unknown
3809,P3809,undefined,0.0,unknown
3810,P3810,undefined,0.0,unknown
3811,P3811,undefined,0.0,unknown
3812,P3812,intel core i5 7th generation,3.0,GHz
3813,P3813,undefined,0.0,unknown
3814,P3814,intel core i5 4th generation,2.6,GHz
3815,P3815,intel core i5 6th generation,2.8,GHz
3816,P3816,intel core i5 3rd generation,3.1,GHz
3817,P3817,not applicable,0.0,unknown
3818,P3818,undefined,0.0,unknown
3819,P3819,intel core i5 4th generation,3.0,GHz
3820,P3820,undefined,0.0,unknown
3821,P3821,not applicable,0.0,unknown
3822,P3822,undefined,0.0,unknown
3823,P3823,intel core i5 4th generation,0.0,unknown
3824,P3824,undefined,0.0,unknown
3825,P3825,undefined,0.0,unknown
3826,P3826,intel core i5 6th generation,2.8,GHz
3827,P3827,intel core i5 4th generation,3.0,GHz
3828,P3828,undefined,0.0,unknown
3829,P3829,intel core i5 6th generation,3.0,GHz
3830,P3830,undefined,0.0,unknown
3831,P3831,undefined,0.0,unknown
3832,P3832,undefined,0.0,unknown
3833,P3833,intel core i3 6th generation,3.0,GHz
3834,P3834,intel celeron,0.0,unknown
3835,P3835,undefined,0.0,unknown
3836,P3836,intel core i3 10th generation,1.49,GHz
3837,P3837,intel core i5 4th generation,3.0,GHz
3838,P3838,not applicable,0.0,unknown
3839,P3839,undefined,0.0,unknown
3840,P3840,undefined,0.0,unknown
3841,P3841,undefined,0.0,unknown
3842,P3842,intelÂ® atomâ„¢,0.0,unknown
3843,P3843,intel core i5 5th generation,2.7,GHz
3844,P3844,undefined,0.0,unknown
3845,P3845,undefined,0.0,unknown
3846,P3846,intel core i5 6th generation,2.8,GHz
3847,P3847,intel core i5 â€‹â€‹12th generation,4.0,GHz
3848,P3848,undefined,0.0,unknown
3849,P3849,intel core i5-10400h,2.6,GHz
3850,P3850,undefined,0.0,unknown
3851,P3851,undefined,0.0,unknown
3852,P3852,undefined,0.0,unknown
3853,P3853,undefined,0.0,unknown
3854,P3854,intel core i5 4th generation,3.0,GHz
3855,P3855,undefined,0.0,unknown
3856,P3856,not applicable,0.0,unknown
3857,P3857,undefined,0.0,unknown
3858,P3858,undefined,0.0,unknown
3859,P3859,undefined,0.0,unknown
3860,P3860,intel core i5 6th generation,3.0,GHz
3861,P3861,not applicable,0.0,unknown
3862,P3862,intel core i5 6th generation,2.8,GHz
3863,P3863,intel core i5 4th generation,1.99,GHz
3864,P3864,intel core i5 4th generation,0.0,unknown
3865,P3865,not applicable,0.0,unknown
3866,P3866,intel core i5 4th generation,2.6,GHz
3867,P3867,undefined,0.0,unknown
3868,P3868,intel core i5 5th generation,2.7,GHz
3869,P3869,undefined,0.0,unknown
3870,P3870,undefined,0.0,unknown
3871,P3871,undefined,0.0,unknown
3872,P3872,intel core i3 7th generation,3.0,GHz
3873,P3873,not applicable,0.0,unknown
3874,P3874,not applicable,0.0,unknown
3875,P3875,undefined,0.0,unknown
3876,P3876,not applicable,0.0,unknown
3877,P3877,undefined,0.0,unknown
3878,P3878,not applicable,0.0,unknown
3879,P3879,not applicable,0.0,unknown
3880,P3880,intel core i5 4th generation,2.6,GHz
3881,P3881,intel core i5 4th generation,2.6,GHz
3882,P3882,undefined,0.0,unknown
3883,P3883,not applicable,0.0,unknown
3884,P3884,intel core i5 3rd generation,0.0,unknown
3885,P3885,intel core i5 4th generation,2.6,GHz
3886,P3886,undefined,0.0,unknown
3887,P3887,i5,0.0,unknown
3888,P3888,not applicable,0.0,unknown
3889,P3889,not applicable,0.0,unknown
3890,P3890,not applicable,0.0,unknown
3891,P3891,intel core i5 7th generation,3.1,GHz
3892,P3892,undefined,0.0,unknown
3893,P3893,not applicable,0.0,unknown
3894,P3894,not applicable,0.0,unknown
3895,P3895,not applicable,0.0,unknown
3896,P3896,not applicable,0.0,unknown
3897,P3897,undefined,0.0,unknown
3898,P3898,not applicable,0.0,unknown
3899,P3899,undefined,0.0,unknown
3900,P3900,intel core i3 4th generation,3.0,GHz
3901,P3901,intel core i5,2.4,GHz
3902,P3902,not applicable,0.0,unknown
3903,P3903,not applicable,0.0,unknown
3904,P3904,intel core i5 6th generation,2.3,GHz
3905,P3905,not applicable,0.0,unknown
3906,P3906,not applicable,0.0,unknown
3907,P3907,intel core i5 7th generation,3.0,GHz
3908,P3908,not applicable,0.0,unknown
3909,P3909,intel core i5 3rd generation,3.1,GHz
3910,P3910,intel core i5 3rd generation,3.0,GHz
3911,P3911,intel core i3 4th generation,3.0,GHz
3912,P3912,undefined,0.0,unknown
3913,P3913,intel core i5 4th generation,0.0,unknown
3914,P3914,undefined,0.0,unknown
3915,P3915,undefined,0.0,unknown
3916,P3916,intel core i5 4th generation,2.6,GHz
3917,P3917,intel core i5 6th generation,3.0,GHz
3918,P3918,undefined,0.0,unknown
3919,P3919,undefined,0.0,unknown
3920,P3920,intel core i3 10th generation,1.49,GHz
3921,P3921,undefined,0.0,unknown
3922,P3922,not applicable,0.0,unknown
3923,P3923,core i5 6300u 2.40ghz,2.4,GHz
3924,P3924,intel core i5 4th generation,1.99,GHz
3925,P3925,not applicable,0.0,unknown
3926,P3926,intel core i3 6th generation,3.0,GHz
3927,P3927,cable,0.0,unknown
3928,P3928,not applicable,0.0,unknown
3929,P3929,not applicable,0.0,unknown
3930,P3930,intel core i3 6th generation,3.0,GHz
3931,P3931,not applicable,0.0,unknown
3932,P3932,intel core i5 5th generation,2.7,GHz
3933,P3933,undefined,0.0,unknown
3934,P3934,intel core i5 6th generation,2.8,GHz
3935,P3935,intel core i3 10th generation,1.49,GHz
3936,P3936,undefined,0.0,unknown
3937,P3937,not applicable,0.0,unknown
3938,P3938,intel core i5 6th generation,2.8,GHz
3939,P3939,undefined,0.0,unknown
3940,P3940,intel core i5 3rd generation,3.0,GHz
3941,P3941,undefined,0.0,unknown
3942,P3942,not applicable,0.0,unknown
3943,P3943,undefined,0.0,unknown
3944,P3944,intel core i5 3rd generation,3.0,GHz
3945,P3945,intel core i5 6th generation,2.3,GHz
3946,P3946,undefined,0.0,unknown
3947,P3947,not applicable,0.0,unknown
3948,P3948,undefined,0.0,unknown
3949,P3949,intel core i5 3rd generation,3.0,GHz
3950,P3950,not applicable,0.0,unknown
3951,P3951,undefined,0.0,unknown
3952,P3952,intel core i5 4th generation,3.0,GHz
3953,P3953,not applicable,0.0,unknown
3954,P3954,not applicable,0.0,unknown
3955,P3955,undefined,0.0,unknown
3956,P3956,undefined,0.0,unknown
3957,P3957,intel core i5 3rd generation,3.0,GHz
3958,P3958,undefined,0.0,unknown
3959,P3959,intel core i5 4th generation,2.6,GHz
3960,P3960,intel core i5 2nd generation,1.6,GHz
3961,P3961,undefined,0.0,unknown
3962,P3962,undefined,0.0,unknown
3963,P3963,8365u,1.6,GHz
3964,P3964,undefined,0.0,unknown
3965,P3965,undefined,0.0,unknown
3966,P3966,undefined,0.0,unknown
3967,P3967,undefined,0.0,unknown
3968,P3968,undefined,0.0,unknown
3969,P3969,undefined,0.0,unknown
3970,P3970,undefined,0.0,unknown
3971,P3971,not applicable,0.0,unknown
3972,P3972,intel core i5,0.0,unknown
3973,P3973,intel celeron n,1.6,GHz
3974,P3974,intel core i5 8th generation,1.6,GHz
3975,P3975,intel core i5 7th generation,2.6,GHz
3976,P3976,intel core i7 8th generation,1.9,GHz
3977,P3977,amd ryzen 7,2.0,GHz
3978,P3978,intel pentium gold,1.1,GHz
3979,P3979,intel core i5 11th generation,2.4,GHz
3980,P3980,intel core i5 6th gen,2.4,GHz
3981,P3981,intel core i5 6th generation,2.4,GHz
3982,P3982,intel celeron n,2.8,GHz
3983,P3983,intel core i5-8265u,1.6,GHz
3984,P3984,intel core m3 7th generation,1.0,GHz
3985,P3985,intel core i5,2.6,GHz
3986,P3986,intel core i5 4th generation,1.9,GHz
3987,P3987,intel core i7 13th generation,1.7,GHz
3988,P3988,intel core i7 8th generation,4.8,GHz
3989,P3989,intel core i5 7th generation,2.5,GHz
3990,P3990,intel core i5 8th generation,1.7,GHz
3991,P3991,intel core i5 13th generation,2.1,GHz
3992,P3992,intel core i7 13th generation,1.7,GHz
3993,P3993,amd ryzen 7 5800hs,0.0,GHz
3994,P3994,intel core i7 8650u,0.0,unknown
3995,P3995,intel core i7,4.2,GHz
3996,P3996,intel core i5 4th generation,2.6,GHz
3997,P3997,intel core i5 8th generation,1.6,GHz
3998,P3998,intel core i7 11th generation,2.8,GHz
3999,P3999,intel core i5 6th generation,2.8,GHz
4000,P4000,intel core i5 6th generation,2.8,GHz
4001,P4001,undefined,0.0,unknown
4002,P4002,intel core i5-7300u,2.6,GHz
4003,P4003,intel core i5 4th generation,2.6,GHz
4004,P4004,undefined,0.0,unknown
4005,P4005,intel core i5 4th generation,0.0,unknown
4006,P4006,intel core i5-1035g1,1.0,GHz
4007,P4007,undefined,0.0,unknown
4008,P4008,ntel,0.0,unknown
4009,P4009,intel core i5,0.0,unknown
4010,P4010,undefined,0.0,unknown
4011,P4011,intel core i5 11th generation,1.0,GHz
4012,P4012,undefined,0.0,unknown
4013,P4013,undefined,0.0,unknown
4014,P4014,undefined,0.0,unknown
4015,P4015,intel core i5 5th generation,2.3,GHz
4016,P4016,intel core i5 11th generation,2.4,GHz
4017,P4017,undefined,0.0,unknown
4018,P4018,not applicable,0.0,unknown
4019,P4019,undefined,0.0,unknown
4020,P4020,intel core i5 4th generation,0.0,unknown
4021,P4021,core i5,1.7,GHz
4022,P4022,not applicable,0.0,unknown
4023,P4023,not applicable,0.0,unknown
4024,P4024,core i5,1.6,GHz
4025,P4025,not applicable,0.0,unknown
4026,P4026,core i5,1.6,GHz
4027,P4027,inter core i7 8550u,1.99,GHz
4028,P4028,not applicable,0.0,unknown
4029,P4029,undefined,0.0,unknown
4030,P4030,not applicable,0.0,unknown
4031,P4031,undefined,0.0,unknown
4032,P4032,intel core i5 6th generation,0.0,unknown
4033,P4033,undefined,0.0,unknown
4034,P4034,inter core i7 8550u,1.8,GHz
4035,P4035,intel core i5 5th generation,2.7,GHz
4036,P4036,not applicable,0.0,unknown
4037,P4037,undefined,0.0,unknown
4038,P4038,undefined,0.0,unknown
4039,P4039,intel core i5 6th generation,2.8,GHz
4040,P4040,undefined,0.0,unknown
4041,P4041,intel core i5 5th generation,2.7,GHz
4042,P4042,undefined,0.0,unknown
4043,P4043,inter core i7 8550u,1.99,GHz
4044,P4044,not applicable,0.0,unknown
4045,P4045,not applicable,0.0,unknown
4046,P4046,undefined,0.0,unknown
4047,P4047,undefined,0.0,unknown
4048,P4048,intel core i5 4th generation,0.0,unknown
4049,P4049,intel core i5 6th generation,2.8,GHz
4050,P4050,undefined,0.0,unknown
4051,P4051,undefined,0.0,unknown
4052,P4052,undefined,0.0,unknown
4053,P4053,undefined,0.0,unknown
4054,P4054,undefined,0.0,unknown
4055,P4055,undefined,0.0,unknown
4056,P4056,undefined,0.0,unknown
4057,P4057,intel core i3 6th generation,3.0,GHz
4058,P4058,intel core i5 4th generation,2.6,GHz
4059,P4059,intel core i3 7th generation,2.4,GHz
4060,P4060,undefined,0.0,unknown
4061,P4061,not applicable,0.0,unknown
4062,P4062,intel core i5 6th generation,0.0,unknown
4063,P4063,intel pentium,0.0,unknown
4064,P4064,intel core i5 6th generation,3.0,GHz
4065,P4065,intel core i3 4th generation,3.0,GHz
4066,P4066,intel core i5 6th generation,2.8,GHz
4067,P4067,undefined,0.0,unknown
4068,P4068,undefined,0.0,unknown
4069,P4069,core i7 6600u 2.60ghz,2.6,GHz
4070,P4070,not applicable,0.0,unknown
4071,P4071,not applicable,0.0,unknown
4072,P4072,undefined,0.0,unknown
4073,P4073,undefined,0.0,unknown
4074,P4074,undefined,0.0,unknown
4075,P4075,undefined,0.0,unknown
4076,P4076,undefined,0.0,unknown
4077,P4077,intel core i5 6th generation,2.8,GHz
4078,P4078,not applicable,0.0,unknown
4079,P4079,intel core i5 11th generation,0.0,unknown
4080,P4080,intel core i5 6th generation,0.0,unknown
4081,P4081,intel core i5 5th generation,2.7,GHz
4082,P4082,undefined,0.0,unknown
4083,P4083,not applicable,0.0,unknown
4084,P4084,intel core i5 6th generation,2.8,GHz
4085,P4085,undefined,0.0,unknown
4086,P4086,undefined,0.0,unknown
4087,P4087,intel core i5 3rd generation,3.0,GHz
4088,P4088,undefined,0.0,unknown
4089,P4089,"ntel,",0.0,unknown
4090,P4090,8365u,1.6,GHz
4091,P4091,intel core i5 4th generation,0.0,unknown
4092,P4092,intel core i5 5th generation,2.7,GHz
4093,P4093,intel core i5 4th generation,2.6,GHz
4094,P4094,not applicable,0.0,unknown
4095,P4095,pentium,0.0,unknown
4096,P4096,8265u,1.6,GHz
4097,P4097,intel celeron,0.0,unknown
4098,P4098,intel core i5 4th generation,0.0,unknown
4099,P4099,not applicable,0.0,unknown
4100,P4100,intel core i5 4th generation,0.0,unknown
4101,P4101,not applicable,2.26,MHz
4102,P4102,intel core i5 5th generation,2.3,GHz
4103,P4103,undefined,0.0,unknown
4104,P4104,undefined,0.0,unknown
4105,P4105,undefined,0.0,unknown
4106,P4106,undefined,0.0,unknown
4107,P4107,not applicable,0.0,unknown
4108,P4108,not applicable,0.0,unknown
4109,P4109,undefined,0.0,unknown
4110,P4110,8365u,1.6,GHz
4111,P4111,intel core i5 3rd generation,0.0,unknown
4112,P4112,undefined,0.0,unknown
4113,P4113,intel core i5 3rd generation,3.0,GHz
4114,P4114,intel core i5 6th generation,2.8,GHz
4115,P4115,undefined,0.0,unknown
4116,P4116,intel core i5 4th generation,2.6,GHz
4117,P4117,undefined,0.0,unknown
4118,P4118,undefined,0.0,unknown
4119,P4119,intel mobile,0.0,unknown
4120,P4120,undefined,0.0,unknown
4121,P4121,not applicable,0.0,unknown
4122,P4122,intel core i5 7th generation,0.0,unknown
4123,P4123,not applicable,0.0,unknown
4124,P4124,undefined,0.0,unknown
4125,P4125,undefined,0.0,unknown
4126,P4126,intel core i5 6th generation,0.0,unknown
4127,P4127,intel core i3 6th generation,0.0,unknown
4128,P4128,intel celeron n,1.1,GHz
4129,P4129,not applicable,0.0,unknown
4130,P4130,intel core i7 12th generation,2.3,GHz
4131,P4131,intel pentium,0.0,unknown
4132,P4132,8365u,1.6,GHz
4133,P4133,undefined,0.0,unknown
4134,P4134,undefined,0.0,unknown
4135,P4135,undefined,0.0,unknown
4136,P4136,undefined,0.0,unknown
4137,P4137,8265u,1.6,GHz
4138,P4138,intel core i5 4th generation,1.99,GHz
4139,P4139,undefined,0.0,unknown
4140,P4140,not applicable,0.0,unknown
4141,P4141,undefined,0.0,unknown
4142,P4142,intel core i5 4th generation,0.0,unknown
4143,P4143,not applicable,0.0,unknown
4144,P4144,undefined,0.0,unknown
4145,P4145,not applicable,0.0,unknown
4146,P4146,undefined,0.0,unknown
4147,P4147,not applicable,0.0,unknown
4148,P4148,intel core i5 4th generation,2.6,GHz
4149,P4149,intel core i5 4th generation,2.6,GHz
4150,P4150,inter core i7 8550u,1.8,GHz
4151,P4151,undefined,0.0,unknown
4152,P4152,not applicable,0.0,unknown
4153,P4153,undefined,0.0,unknown
4154,P4154,intel core duo,2.0,GHz
4155,P4155,not applicable,0.0,unknown
4156,P4156,not applicable,0.0,unknown
4157,P4157,undefined,0.0,unknown
4158,P4158,undefined,0.0,unknown
4159,P4159,undefined,0.0,unknown
4160,P4160,undefined,0.0,unknown
4161,P4161,intel pentium 4,0.0,unknown
4162,P4162,undefined,0.0,unknown
4163,P4163,undefined,0.0,unknown
4164,P4164,not applicable,0.0,unknown
4165,P4165,undefined,0.0,unknown
4166,P4166,undefined,0.0,unknown
4167,P4167,undefined,0.0,unknown
4168,P4168,undefined,0.0,unknown
4169,P4169,undefined,0.0,unknown
4170,P4170,intel core m5,2.9,GHz
4171,P4171,undefined,0.0,unknown
4172,P4172,inter core i7 8550u,1.99,GHz
4173,P4173,not applicable,0.0,unknown
4174,P4174,undefined,0.0,unknown
4175,P4175,intel core i5 3rd generation,3.1,GHz
4176,P4176,intel core i5 4th generation,2.6,GHz
4177,P4177,undefined,0.0,unknown
4178,P4178,not applicable,0.0,unknown
4179,P4179,intel core i5 6th generation,2.8,GHz
4180,P4180,not applicable,0.0,unknown
4181,P4181,undefined,0.0,unknown
